date,spot,iv30,term,skew,pcr,near,next,atm_near,atm_next,F_near,skew_clipped,n_rows
2022-09-14,6829.5579,0.2076652422207343,0.01710596165857342,0.03064071163445814,0.9529603195148109,2210,2211,0.18699223750313643,0.20409819916170985,6760.0,False,204
2022-09-15,6619.1888,0.21503326177805984,0.012562042942408036,0.03275883522867712,0.749579884234767,2210,2211,0.196297613482928,0.20885965642533605,6520.6,False,204
2022-09-16,6481.2442,0.22136224011023223,0.013071548104048147,0.02919375281812045,0.8127314310607711,2210,2211,0.2049416112247307,0.21801315932877885,6399.4,False,216
2022-09-19,6399.8014,0.2326146107778139,0.014038475919323223,0.031156754883644083,0.7055260501250933,2210,2211,0.22522812840674838,0.2392666043260716,6307.2,False,204
2022-09-20,6482.1313,0.2215997422036052,0.012531519416671383,0.04210352334600245,0.7612332189895397,2210,2211,0.21799625421028182,0.2305277736269532,6388.200000000001,False,216
2022-09-21,6480.6023,0.22926486102503502,0.004918184106671442,0.03386354349710946,0.7601352711461814,2210,2211,0.22926486102503502,0.23418304513170646,6411.4,False,216
2022-09-22,6487.2748,0.2304679981094297,0.006823477513438592,0.0356464813508402,0.7685352622061483,2210,2211,0.22999858709615964,0.23682206460959823,6434.2,False,216
2022-09-23,6363.6835,0.22706082079481496,0.01112518650809663,0.03563932077239729,0.7049014653865588,2210,2211,0.22554596601701007,0.2366711525251067,6322.0,False,216
2022-09-26,6283.5925,0.2410359596819383,0.009385661982320798,0.03883845787431883,0.7078894863210577,2210,2211,0.23803554210558955,0.24742120408791035,6262.400000000001,False,216
2022-09-27,6409.776,0.234847150081398,0.011345539855777409,0.03501289137552352,0.7465499381829117,2210,2211,0.23056910064536373,0.24191464050114114,6396.6,False,222
2022-09-28,6211.1091,0.24826588803572172,-0.003994342551694979,0.03036982556513701,0.6698964046313224,2210,2211,0.24995563113348399,0.245961288581789,6212.2,False,222
2022-09-29,6228.7788,0.24685208951706375,0.0024710569486877387,0.024902147696792887,0.6525607325457119,2210,2211,0.245672310729513,0.24814336767820075,6232.2,False,234
2022-09-30,6124.8639,0.25189407576315126,-0.004142439473641624,0.03832245527842981,0.6122914511551417,2210,2211,0.25406036224482,0.24991792277117836,6107.599999999999,False,234
2022-10-10,5984.5008,0.265266709057358,-0.03643103490089006,0.028654775021795253,0.5677092017817584,2210,2211,0.2971438677733913,0.26071283287250124,5971.2,False,234
2022-10-11,6017.7194,0.2652120490067761,-0.016945010078527445,0.02277692217646715,0.586900204039524,2210,2211,0.2804965994639572,0.2635515893854298,5990.400000000001,False,252
2022-10-12,6192.6534,0.2576609672071414,-0.007536198048464893,0.013668510364376829,0.6190431343002448,2210,2211,0.26462430438218326,0.25708810633371837,6173.400000000001,False,252
2022-10-13,6252.2225,0.25306649544583415,-0.010999681604057898,0.030289939581496894,0.7253486544883128,2210,2211,0.26342474385636583,0.25242506225230793,6236.0,False,252
2022-10-14,6406.4573,0.23442668871522757,0.00019252680577158676,0.020346508856479345,0.8299989844622728,2210,2211,0.23424218070286995,0.23443470750864154,6416.8,False,252
2022-10-17,6472.4511,0.2439936271777815,-0.0005782474679867089,0.023199779735769088,0.8670034920870793,2211,2212,0.23624581366007227,0.23566756619208556,6407.8,False,252
2022-10-18,6508.5038,0.23437164938144905,0.002635868073688985,0.02745139219299028,0.925591408492527,2211,2212,0.23056047425947862,0.2331963423331676,6440.0,False,252
2022-10-19,6461.1462,0.23043249318671372,0.005695102351574249,0.03567517164574044,0.92368177613321,2211,2212,0.23043249318671372,0.23612759553828797,6409.0,False,252
2022-10-20,6429.7042,0.2359304160298788,0.0056908573438856636,0.026149962912635494,0.8610186658949501,2211,2212,0.23553990937300942,0.24123076671689508,6364.8,False,252
2022-10-21,6432.3255,0.23545974130282654,0.006668896620205728,0.03369330150120575,0.8053995069312533,2211,2212,0.23455964163318904,0.24122853825339477,6377.0,False,252
2022-10-24,6378.4323,0.2593373605377902,-0.008783947453839813,0.05046093086970288,0.7932934903195792,2211,2212,0.26207636009524227,0.25329241264140245,6354.8,False,224
2022-10-25,6355.7784,0.26972011614868346,-0.01835113011330014,0.05477563601542068,0.7755575146112907,2211,2212,0.27639045955522035,0.2580393294419202,6342.6,False,224
2022-10-26,6491.6916,0.241370574430569,-0.00901318596678427,0.046516055936904666,0.9043719412724307,2211,2212,0.24516005060567525,0.23614686463889098,6493.400000000001,False,224
2022-10-27,6461.6098,0.24292280636552163,0.0002680757594193117,0.04642218202280868,0.9261044666829388,2211,2212,0.2427951143466982,0.24306319010611752,6467.8,False,226
2022-10-28,6239.9316,0.26918343298063446,-0.015222414454881261,0.03909220314357381,0.7958889583729846,2211,2212,0.2770678440838614,0.26184542962898016,6228.0,False,226
2022-10-31,6292.6191,0.27775033376288694,-0.038535811276304344,0.0342417238545652,0.7626120358514725,2211,2212,0.3024709060904498,0.26393509481414545,6289.599999999999,False,228
2022-11-01,6439.8223,0.2514612769918,-0.012634959987550876,0.022343108247802,0.8024430783842967,2211,2212,0.26019350565299143,0.24755854566544055,6467.8,False,228
2022-11-02,6524.5136,0.2402237387829672,-0.008002434023731436,0.03419069672988995,0.9359816611221381,2211,2212,0.2460661233429286,0.23806368931919716,6524.8,False,228
2022-11-03,6566.8413,0.24302403922367663,-0.011408413285017432,0.04725592306629464,0.9798421472375767,2211,2212,0.2517363344525423,0.24032792116752486,6565.8,False,228
2022-11-04,6709.6446,0.22974680935713634,-0.0016222061796187792,0.005578962169660723,1.0491265407466526,2211,2212,0.2310436579675358,0.229421451787917,6735.8,False,234
2022-11-07,6713.6375,0.24171508919404902,-0.015261868150685087,0.0008457205105774634,1.043688223665631,2211,2212,0.2551281390444219,0.2398662708937368,6708.6,False,236
2022-11-08,6694.9562,0.2349960360959085,-0.007122673616246966,-0.003325419156236853,0.9736286073444061,2211,2212,0.24143105842602353,0.23430838480977656,6707.0,False,236
2022-11-09,6676.0079,0.23011524288591662,-0.014979764044942168,-0.004089033346916127,0.9321458863443596,2211,2212,0.2439376971603689,0.22895793311542673,6674.2,False,236
2022-11-10,6603.3086,0.22927323633507724,-0.005538948604402738,-0.00551045478537926,0.875,2211,2212,0.2344920687790335,0.22895312017463076,6611.599999999999,False,236
2022-11-11,6643.4817,0.2210066200046397,0.018941385292097518,-0.013241332782285509,0.9218486336733409,2211,2212,0.2028220456392063,0.22176343093130382,6648.2,False,236
2022-11-14,6599.6655,0.23489060504476553,0.0023703770069750663,0.0023301785424347243,0.9167575691464863,2212,2301,0.22743185037974017,0.22980222738671524,6577.799999999999,False,236
2022-11-15,6752.5127,0.22700083950858654,0.009224392915704538,0.008537197877199004,1.0310890124817387,2212,2301,0.22330952294156658,0.23253391585727112,6738.599999999999,False,236
2022-11-16,6702.041,0.22460177631897482,0.0026071880446820184,0.00852261985636285,0.9817088575615178,2212,2301,0.22460177631897482,0.22720896436365684,6682.4,False,242
2022-11-17,6714.5035,0.2149576546017007,0.013146017384830927,0.005762002544305145,0.9335071707953064,2212,2301,0.21413336405011751,0.22727938143494844,6711.0,False,242
2022-11-18,6658.4005,0.216436453351856,0.0026233312841277834,0.005548596917463067,0.8061391223155929,2212,2301,0.2161199747493845,0.21874330603351227,6656.400000000001,False,242
2022-11-21,6689.3254,0.21862839424472943,0.002308792475488125,0.01513098578873212,0.7941021219692438,2212,2301,0.21796625131331096,0.22027504378879909,6685.2,False,216
2022-11-22,6583.2332,0.22460463339697273,-0.007070686473055698,0.011006345370549508,0.8175697865353038,2212,2301,0.2269635915938859,0.2198929051208302,6563.0,False,216
2022-11-23,6567.9934,0.21818499562365257,-0.001109620808424,0.016219689745048477,0.7829328161459438,2212,2301,0.21861337984552293,0.21750375903709893,6555.0,False,216
2022-11-24,6586.8576,0.21664876170233494,-0.0008108640100150388,0.014430505989061454,0.8196839295888686,2212,2301,0.217000535552102,0.21618967154208696,6564.400000000001,False,216
2022-11-25,6512.1619,0.2175891485008425,0.0006829619432523193,0.003259536820440001,0.8078767702984821,2212,2301,0.21726105923922814,0.21794402118248046,6505.8,False,216
2022-11-28,6492.712,0.22676115596457067,-0.009475359872246458,0.013632080174564909,0.7802320819112628,2212,2301,0.23245323250742617,0.2229778726351797,6491.6,False,218
2022-11-29,6594.3225,0.22138666828682882,-0.004481912447340336,0.00027546982897469485,0.8409705806966081,2212,2301,0.22426176232896622,0.21977984988162588,6597.2,False,218
2022-11-30,6590.3067,0.2196300924267214,-0.0048199937493879075,0.006572556521095285,0.8197129507875668,2212,2301,0.222896179075863,0.2180761853264751,6582.599999999999,False,218
2022-12-01,6658.4265,0.20872964638081462,0.006807616649554066,-0.00341781630114546,0.8411793081921626,2212,2301,0.20384440600037393,0.210652022649928,6666.0,False,218
2022-12-02,6680.5415,0.2013350871892639,0.007324842570534756,-0.011747659677309036,0.8393074792243768,2212,2301,0.1958406660136918,0.20316550858422655,6683.4,False,218
2022-12-05,6714.367,0.20378130970256625,-0.006916056061000986,-0.00832933008302908,0.8897473261664512,2212,2301,0.20952172787089574,0.20260567180989475,6706.599999999999,False,218
2022-12-06,6703.5524,0.19687732281123743,-0.002670631367694798,-0.0061614307593870765,0.9059739399293286,2212,2301,0.199164217420926,0.1964935860532312,6697.400000000001,False,218
2022-12-07,6705.2873,0.19051555805300166,-0.0006734018011906318,0.007018465999321266,0.9226775346136669,2212,2301,0.19110802596210258,0.19043462416091195,6697.400000000001,False,218
2022-12-08,6662.3441,0.18836387169769134,0.0010611285860695485,0.003203385156463179,0.9208108182242093,2212,2301,0.18740757865217295,0.1884687072382425,6659.4,False,218
2022-12-09,6680.3752,0.18153532434746472,0.007059446718121559,0.0066739174720155114,0.9624619168739693,2212,2301,0.17503053060559956,0.18208997732372112,6679.6,False,218
2022-12-12,6655.6737,0.21338467881858827,0.00231566028972352,0.0072579942229171746,0.9614039994406377,2301,2302,0.1871507437550976,0.18946640404482112,6635.4,False,218
2022-12-13,6593.6675,0.2084906398175988,0.005843486874343079,0.00919746838609084,0.8939333809561606,2301,2302,0.18524879477884468,0.19109228165318776,6583.4,False,218
2022-12-14,6570.0183,0.20974822042037528,0.004643309559790448,0.002332645746164236,0.8781141386537901,2301,2302,0.18886785592659464,0.19351116548638508,6545.400000000001,False,218
2022-12-15,6597.5505,0.19892739555863403,0.0018310410538926458,-0.0017305478649256023,0.8592103193330187,2301,2302,0.18159503642202807,0.1834260774759207,6569.0,False,218
2022-12-16,6519.4361,0.17931684534047676,0.012783488501202228,0.003912149704129786,0.7874217416050086,2301,2302,0.16601513964401937,0.1787986281452216,6533.4,False,218
2022-12-19,6390.77,0.18227321097576238,0.004914141471033057,0.007618804454838146,0.7348853615520282,2301,2302,0.17648527764221963,0.1813994191132527,6418.400000000001,False,194
2022-12-20,6341.5833,0.185055808122955,-0.004302575049340479,0.005331898655036665,0.7073084238692414,2301,2302,0.1820465700433677,0.1777439949940272,6351.8,False,200
2022-12-21,6289.1361,0.18078312854975156,-0.007312741401478334,0.018230602746678537,0.708151203595395,2301,2302,0.18078312854975156,0.17347038714827323,6309.400000000001,False,200
2022-12-22,6186.9277,0.18689984246570374,-0.00929417925416065,0.02402506442927005,0.6872021588103577,2301,2302,0.18751590124395873,0.17822172198979808,6210.6,False,202
2022-12-23,6160.7451,0.19753474594473933,-0.012559901522843614,0.024536810363262412,0.6457087441409407,2301,2302,0.19916325279319147,0.18660335127034786,6170.8,False,210
2022-12-26,6275.5244,0.17919931535080497,-0.0030375728828868076,0.019241317125979707,0.6638546046385461,2301,2302,0.1801520376029383,0.1771144647200515,6284.8,False,210
2022-12-27,6325.6279,0.17296700248029334,0.00014025408164020092,0.013697890570328386,0.6898558607560511,2301,2302,0.172914894831098,0.1730551489127382,6334.8,False,210
2022-12-28,6268.4658,0.16897232732588685,-0.0008420666560855494,0.026053722230761744,0.6710962580916794,2301,2302,0.169329692905757,0.16848762624967145,6293.799999999999,False,210
2022-12-29,6261.8292,0.168373052688022,0.00028697217378897966,0.024846774130459826,0.6681730645782514,2301,2302,0.1682363382717448,0.16852331044553379,6274.200000000001,False,210
2022-12-30,6281.6209,0.1637980385578836,0.007752584124608275,0.028799267603660778,0.667463693337696,2301,2302,0.1596821738052905,0.1674347579298988,6287.0,False,210
2023-01-03,6423.7013,0.16324926783488358,0.0021915249885694488,0.006837323588992444,0.7590114655103615,2301,2302,0.16171991726912904,0.1639114422576985,6422.2,False,210
2023-01-04,6421.2767,0.16670513069140863,0.007759944099367949,0.0204708701135497,0.781486497251653,2301,2302,0.1609791822776899,0.16873912637705785,6413.2,False,210
2023-01-05,6485.4688,0.15916697744244707,0.008605103265787006,0.02073268799978764,0.8322559793148029,2301,2302,0.15251801862789122,0.16112312189367822,6490.8,False,210
2023-01-06,6500.3203,0.15586141873039736,0.014800753347024187,0.019747555848933313,0.8720847121111847,2301,2302,0.14390833594062596,0.15870908928765015,6502.2,False,210
2023-01-09,6535.7493,0.1710305916375211,0.0054386242138562135,0.017043883744711275,0.8752027628067605,2301,2302,0.16622395770269172,0.17166258191654793,6518.6,False,210
2023-01-10,6540.2008,0.17065093273975715,0.008877932585891701,0.02240708236800859,0.9038049090475813,2301,2302,0.16259861743864257,0.17147655002453427,6533.0,False,210
2023-01-11,6486.9049,0.16785731127322204,0.011077126690297368,0.027246806242847865,0.8801555193611097,2301,2302,0.15758561080489414,0.1686627374951915,6492.4,False,210
2023-01-12,6489.5702,0.16737331976762213,0.00980493905552457,0.029245898294243622,0.881796078837101,2301,2302,0.1581131889829752,0.16791812803849976,6496.2,False,210
2023-01-13,6517.5132,0.16484899223936067,0.02002946127257868,0.012328460995788743,0.8194278594050153,2301,2302,0.14560549685011107,0.16563495812268975,6537.0,False,210
2023-01-16,6591.8056,0.17188039636974856,0.011711154952641772,-0.0034787347278644465,0.8670901088474817,2302,2303,0.16642247816989147,0.17813363312253325,6595.2,False,210
2023-01-17,6597.4946,0.1643892419340836,0.014993209064586455,-0.001317923541558963,0.8409304756926294,2302,2303,0.16171606797796623,0.17670927704255268,6612.6,False,214
2023-01-18,6613.005,0.16568179996104612,0.00862073505994318,-0.004346137434747127,0.8313977495612677,2302,2303,0.16568179996104612,0.1743025350209893,6639.2,False,214
2023-01-19,6676.0803,0.171233033975091,0.007603238218937214,-0.007901114115011543,0.8566965533006528,2302,2303,0.17070642241241962,0.17830966063135684,6718.8,False,214
2023-01-20,6736.8515,0.16799835582852268,0.011885720799820615,-0.011025740876776075,0.7465706681225688,2302,2303,0.16636500050808697,0.1782507213079076,6777.8,False,214
2023-01-30,6786.453,0.18102587701334752,0.005389735345524227,-0.010080787577102707,0.7698742098205734,2302,2303,0.1774659725743883,0.1828557079199125,6799.400000000001,False,210
2023-01-31,6805.2756,0.17186466991468147,0.0011058930218464658,-0.0037906737958031123,0.7776006865689941,2302,2303,0.1710937421918162,0.17219963521366266,6821.8,False,210
2023-02-01,6916.7204,0.17861351328550915,-0.0026005982689946416,-0.00973661181919605,0.8060841002574498,2302,2303,0.18051691633774303,0.17791631806874839,6922.8,False,210
2023-02-02,6933.2257,0.18322092557618494,0.0016912054875366234,0.004606023569434625,0.827641256628086,2302,2303,0.18192093004874102,0.18361213553627764,6927.4,False,224
2023-02-03,6925.076,0.1834099875903734,-0.0018451442620684433,0.006494407766929167,0.8033480749925387,2302,2303,0.18488461798989303,0.1830394737278246,6919.2,False,224
2023-02-06,6891.413,0.1883137441899143,-0.0210891466085682,0.00618348818912684,0.7807135470527404,2302,2303,0.2067945717632652,0.185705425154697,6894.8,False,224
2023-02-07,6924.3213,0.1775895361818608,-0.007074065288684622,0.0009817624368857747,0.8049047457715462,2302,2303,0.1839777400744238,0.17690367478573918,6914.2,False,224
2023-02-08,6877.7247,0.16861500959516418,0.007592589406544004,0.021690748054978753,0.8367606254700101,2302,2303,0.16158000474413092,0.16917259415067493,6867.2,False,224
2023-02-09,6999.1821,0.17258947531154173,-0.00043972198677463825,-0.004899771433847899,0.8756130297867947,2302,2303,0.1730040401475943,0.17256431816081966,7020.599999999999,False,224
2023-02-10,6975.3945,0.17367896274174857,0.01819018108296963,0.006269985553651325,0.8994651044319919,2302,2303,0.15620866506112588,0.1743988461440955,6979.0,False,224
2023-02-13,7052.1766,0.1779566512007049,-0.0011112860960540705,0.008730015939088537,0.9690301757262155,2303,2304,0.17230578661179302,0.17119450051573895,7026.0,False,224
2023-02-14,7061.449,0.16996664494569222,0.0019495159404579743,0.011387620709858187,0.9314862488211455,2303,2304,0.16720277546535448,0.16915229140581245,7036.599999999999,False,228
2023-02-15,7063.6048,0.16257130310582923,0.004182191772355348,0.012853089673475149,0.9622077001810881,2303,2304,0.16257130310582923,0.16675349487818458,7030.599999999999,False,228
2023-02-16,6925.2034,0.1767882476251858,-0.00763376384534542,0.022069212115505388,0.9034236879358255,2303,2304,0.17724410996652767,0.16961034612118225,6911.4,False,228
2023-02-17,6868.5477,0.16436968755574738,0.008010207416069198,0.024981247245816546,0.7316115553634465,2303,2304,0.1633878503423991,0.1713980577584683,6856.0,False,228
2023-02-20,6959.3609,0.1768762121701969,-0.007401109180733445,0.01702249501272679,0.7935698604914666,2303,2304,0.17895921116695984,0.1715581019862264,6918.6,False,212
2023-02-21,6990.4751,0.17343133028954733,-0.0012270639199199462,0.0205440347610317,0.7983251688070965,2303,2304,0.17384405603560188,0.17261699211568193,6940.2,False,214
2023-02-22,6998.4298,0.16928379937831953,0.005901870675386861,0.031217358100065845,0.8270406214185662,2303,2304,0.16697734222492655,0.1728792129003134,6970.2,False,214
2023-02-23,6966.7866,0.170384771085882,-0.002520652513753663,0.03268903152724523,0.8365432405566601,2303,2304,0.1714748736381187,0.16895422112436503,6943.0,False,214
2023-02-24,6944.824,0.16530325266101015,0.0026391637375628996,0.03057347352670209,0.8342326322889202,2303,2304,0.16403119543516376,0.16667035917272666,6923.8,False,214
2023-02-27,6894.2959,0.16968145348166855,0.0005966373085090348,0.042145860109975924,0.8502043906131719,2303,2304,0.16931981122442627,0.1699164485329353,6878.2,False,214
2023-02-28,6955.5737,0.16748636659810393,0.0005895569380100496,0.028070241370597104,0.8369571622179012,2303,2304,0.167106566278584,0.16769612321659405,6946.2,False,214
2023-03-01,7002.7711,0.16451682693017267,0.005980721294739144,0.022664605645748265,0.9004995004995004,2303,2304,0.1604262795992269,0.16640700089396604,6980.0,False,214
2023-03-02,6972.3062,0.16657884287848923,0.005218450862172042,0.02065643134714551,0.889589905362776,2303,2304,0.16283469555783825,0.1680531464200103,6961.6,False,216
2023-03-03,6967.94,0.16196717506768551,0.0020431140267154757,0.021327434282569196,0.8858945885921673,2303,2304,0.16043921239432984,0.16248232642104532,6942.4,False,216
2023-03-06,6997.0444,0.16239188047701625,-0.0010888889918281852,0.019688322653215906,0.8786968457036308,2303,2304,0.16329774157980975,0.16220885258798157,6960.6,False,216
2023-03-07,6855.3435,0.16468273714197582,-0.008148490230892202,0.03442015851440211,0.8637868753762793,2303,2304,0.17164247058817228,0.16349398035728008,6848.0,False,216
2023-03-08,6891.4556,0.16404829881286814,-0.0023660256635122945,0.02423473405001786,0.8877643050405852,2303,2304,0.16612859960963766,0.16376257394612537,6874.4,False,216
2023-03-09,6892.8565,0.16197404781614888,-0.004693430743949234,0.026525011434330698,0.906749823961372,2303,2304,0.16619653722640845,0.16150310648245922,6880.0,False,216
2023-03-10,6798.2987,0.1655031278211189,-0.013933292522043755,0.04785537737558668,0.8936890838206628,2303,2304,0.17827858458332416,0.1643452920612804,6803.0,False,216
2023-03-13,6832.621,0.18132067696216694,0.003017597894220958,0.019146252215540616,0.9053210570369484,2304,2305,0.1590287537958478,0.16204635169006876,6799.6,False,216
2023-03-14,6769.8491,0.19160763538015071,0.00021493543614503618,0.02896754690562159,0.8858083151813618,2304,2305,0.17024785168125844,0.17046278711740348,6741.6,False,216
2023-03-15,6803.4738,0.1724836123260297,0.001683184965750345,0.02668266599263941,0.9568990736226232,2304,2305,0.1553129269807461,0.15699611194649646,6773.0,False,218
2023-03-16,6689.7826,0.18362433946197057,-0.0003941498003637578,0.026864268468754726,0.8829157601703044,2304,2305,0.16762532138384553,0.16723117158348177,6681.0,False,218
2023-03-17,6736.3672,0.17562224881201488,0.0024804085419807276,0.027097807814326136,0.9499906838084591,2304,2305,0.16259460791741948,0.1650750164594002,6727.8,False,218
2023-03-20,6721.4545,0.17257309434957185,-0.00017025358830169424,0.02994360942774449,0.9782041600878698,2304,2305,0.16709318010484325,0.16692292651654156,6726.2,False,196
2023-03-21,6809.3913,0.15974783983784197,-0.000799946567098142,0.024704001317464586,0.9846536435326069,2304,2305,0.15715014086450063,0.1563501942974025,6794.4,False,196
2023-03-22,6840.3262,0.15538206164398677,-0.0031807962026788594,0.03005163654950649,0.9740979990546715,2304,2305,0.15538206164398677,0.1522012654413079,6828.0,False,196
2023-03-23,6868.8345,0.14211952202980585,0.003722960789675156,0.027876790978250493,0.9483533376692485,2304,2305,0.14186380811033078,0.14558676890000594,6851.2,False,196
2023-03-24,6867.9521,0.13306137354495015,0.00914975750165875,0.020401535093935996,0.9603165434380776,2304,2305,0.13180504893700185,0.1409548064386606,6854.4,False,196
2023-03-27,6886.6891,0.13642407576375762,0.008925451198374734,0.023467242893267126,0.9943046167122106,2304,2305,0.1335452424798244,0.14247069367819915,6862.6,False,196
2023-03-28,6825.3831,0.13961806940088634,0.0023064139311264054,0.02692008704967283,0.991034270871156,2304,2305,0.13875695362572787,0.14106336755685428,6824.8,False,196
2023-03-29,6806.2811,0.14268177008088306,0.0018641161224073333,0.027509404737830756,0.9953818152182772,2304,2305,0.1418865448945631,0.14375066101697043,6806.6,False,196
