trade_date,F1,F2,f_000300.SH,r_000300.SH,e_000300.SH,f_399102.SZ,r_399102.SZ,e_399102.SZ,f_000680.SH,r_000680.SH,e_000680.SH
2014-02-21,,,,-0.010117004366461124,,,0.003547222787441129,,,,
2014-02-24,,,,-0.021986985788947866,,,0.016905929764901018,,,,
2014-02-25,,,,-0.02555871301493917,,,-0.05135129348413725,,,,
2014-02-26,,,,0.00254690999481455,,,-0.0027182576067483755,,,,
2014-02-27,,,,-0.0042973923051855545,,,-0.03259767207980946,,,,
2014-02-28,,,,0.011542132520746318,,,0.014706032865600127,,,,
2014-03-03,,,,0.00523136838443472,,,0.023000886173531576,,,,
2014-03-04,,,,-0.002783547985043544,,,-0.0025832532229040917,,,,
2014-03-05,,,,-0.009292336626419928,,,0.0033426372659570713,,,,
2014-03-06,,,,0.004463080921415008,,,0.00043209585490600055,,,,
2014-03-07,,,,-0.002427271564578004,,,-0.0028045962457662332,,,,
2014-03-10,,,,-0.03254582499753289,,,-0.03654395291222945,,,,
2014-03-11,,,,0.005183557720588539,,,-0.007499617441168449,,,,
2014-03-12,,,,0.0025954859505630257,,,-0.00149163445365752,,,,
2014-03-13,,,,0.012392308150760645,,,0.02443743729396597,,,,
2014-03-14,,,,-0.00817489614933764,,,0.0001730833720967606,,,,
2014-03-17,,,,0.009516514700146583,,,0.03053527585796645,,,,
2014-03-18,,,,-0.002288806824704115,,,0.0069808137822269245,,,,
2014-03-19,,,,-0.008073866312338862,,,-0.006436998846565456,,,,
2014-03-20,,,,-0.015985421077199358,,,-0.03404116045977523,,,,
2014-03-21,,,,0.034418848022033766,,,0.005308997712200725,,,,
2014-03-24,,,,0.008224947401285432,,,-0.014555230441611666,,,,
2014-03-25,,,,-0.0009712600744111732,,,-0.0027690041085619566,,,,
2014-03-26,,,,-0.0015604017586137164,,,0.01566130943525912,,,,
2014-03-27,,,,-0.007065715297734254,,,-0.03498265442182358,,,,
2014-03-28,,,,-0.0017358574240375901,,,-0.032365827763073285,,,,
2014-03-31,,,,-0.0026301543008367956,,,-0.003893609195686487,,,,
2014-04-01,,,,0.007832064874284006,,,0.02259580663903571,,,,
2014-04-02,,,,0.008141961939148068,,,-0.016112881961248937,,,,
2014-04-03,,,,-0.007208146641005553,,,0.002077838369617613,,,,
2014-04-04,,,,0.0094521590682346,,,0.014920182562959905,,,,
2014-04-08,,,,0.023722106711959512,,,0.003364394727346065,,,,
2014-04-09,,,,0.0005828412258259696,,,0.018072662378187054,,,,
2014-04-10,,,,0.015697617282075527,,,0.004449833984679463,,,,
2014-04-11,,,,-0.0013611808804881997,,,-0.010498262973027694,,,,
2014-04-14,,,,-0.0009041400188316562,,,0.008354657409765043,,,,
2014-04-15,,,,-0.017257240437218546,,,-0.0014921040666686647,,,,
2014-04-16,,,,0.001373873439478368,,,-0.006272493802037427,,,,
2014-04-17,,,,-0.003459310216319955,,,0.006275518314229567,,,,
2014-04-18,,,,-0.00014563087158736554,,,0.007078875508203186,,,,
2014-04-21,,,,-0.01673695278759646,,,-0.010325327724767908,,,,
2014-04-22,,,,0.004364845687365948,,,-0.019970206160865867,,,,
2014-04-23,,,,-0.0009682287150143409,,,-0.005218425224590484,,,,
2014-04-24,,,,-0.0019109951938061087,,,-0.0048954694391886155,,,,
2014-04-25,,,,-0.010339314687140888,,,-0.02074357808122096,,,,
2014-04-28,,,,-0.015156659252172466,,,-0.031149841940203538,,,,
2014-04-29,,,,0.011007653975303455,,,0.011404554060674421,,,,
2014-04-30,,,,8.756202309978534e-05,,,0.013230285459874924,,,,
2014-05-05,,,,-0.0010140554853732553,,,0.015068384004367052,,,,
2014-05-06,,,,0.0003978724489559493,,,0.01158758457537834,,,,
2014-05-07,,,,-0.009276289929023407,,,-0.020376727062641486,,,,
2014-05-08,,,,-0.0008515352900552164,,,-0.005281117143710823,,,,
2014-05-09,,,,-0.0007422163281972649,,,-0.015687789494431836,,,,
2014-05-12,,,,0.02162367596399295,,,0.017514139227234438,,,,
2014-05-13,,,,-0.0023861794249134816,,,0.0010501100883775205,,,,
2014-05-14,,,,-0.0011403074783938871,,,0.0031368028202130027,,,,
2014-05-15,,,,-0.0130217108303734,,,-0.018050963183153024,,,,
2014-05-16,,,,0.0008712345225281304,,,-0.01638141555547923,,,,
2014-05-19,,,,-0.01435679828812586,,,0.0008099866977135939,,,,
2014-05-20,,,,0.0002969066394094,,,0.01376917194394367,,,,
2014-05-21,,,,0.009516152740537631,,,0.011167142363466498,,,,
2014-05-22,,,,-0.002358250952172569,,,0.007122311036852791,,,,
2014-05-23,,,,0.008234203151016528,,,0.019988861474605768,,,,
2014-05-26,,,,0.0035198057730028154,,,0.01887245804023996,,,,
2014-05-27,,,,-0.00403344007539963,,,-0.007381641285188478,,,,
2014-05-28,,,,0.010279050706009318,,,0.022895177293515534,,,,
2014-05-29,,,,-0.006540201866732431,,,-0.018308465711267652,,,,
2014-05-30,,,,0.000603202354901855,,,0.0049047598464873055,,,,
2014-06-03,,,,-0.003035524822116109,,,0.0002656228894488688,,,,
2014-06-04,,,,-0.010067360708641115,,,-8.902039095037839e-05,,,,
2014-06-05,,,,0.010491130371371282,,,0.022240480571833254,,,,
2014-06-06,,,,-0.007386768914006359,,,-0.0018466321105853334,,,,
2014-06-09,,,,-0.00020377417886030535,,,-0.01344871365434841,,,,
2014-06-10,,,,0.012644539308554137,,,0.017112011686325035,,,,
2014-06-11,,,,-0.00023227105569501028,,,0.010144137239875173,,,,
2014-06-12,,,,-0.003404348272788571,,,-0.0007076128934364601,,,,
2014-06-13,,,,0.010602718479063578,,,0.015176999290426041,,,,
2014-06-16,,,,0.0071742940353141105,,,0.009838015397382271,,,,
2014-06-17,,,,-0.010119738760091312,,,-0.010674304122958889,,,,
2014-06-18,,,,-0.00434857955619139,,,-0.012247024977021126,,,,
2014-06-19,,,,-0.01542977420553926,,,-0.03301969974539121,,,,
2014-06-20,,,,0.004617973423379329,,,0.013701696095446136,,,,
2014-06-23,,,,-0.0012257052719365502,,,0.02247297927178038,,,,
2014-06-24,,,,0.005018954037045775,,,0.006297799696234119,,,,
2014-06-25,,,,-0.00533844083026036,,,-0.00531550948186621,,,,
2014-06-26,,,,0.0073615887719482576,,,0.023011449067557033,,,,
2014-06-27,,,,0.0005500038155932252,,,0.004259485680772279,,,,
2014-06-30,,,,0.006910798611143409,,,0.014139007413116023,,,,
2014-07-01,,,,-0.0002581845423665907,,,0.00553966409250517,,,,
2014-07-02,,,,0.002914219478424851,,,0.0058246072844685415,,,,
2014-07-03,,,,0.0042955187950250995,,,0.0027813583506235418,,,,
2014-07-04,,,,-0.0006866367732749623,,,-0.002684969737380416,,,,
2014-07-07,,,,-0.0011043308035314503,,,-0.007006883508321571,,,,
2014-07-08,,,,0.0019225387804651106,,,0.01244539954036017,,,,
2014-07-09,,,,-0.014567022843208766,,,-0.018867795173941437,,,,
2014-07-10,,,,-0.0027286139125335396,,,-0.0065732561340842155,,,,
2014-07-11,,,,0.0024089447356716587,,,-7.948258944412423e-05,,,,
2014-07-14,,,,0.011056285145918832,,,0.00844903776215511,,,,
2014-07-15,,,,0.0014817488873071216,,,-0.016981109701289077,,,,
2014-07-16,,,,-0.001888756473634734,,,-0.016510921774647414,,,,
2014-07-17,,,,-0.006356904242911021,,,-0.004342050865055125,,,,
2014-07-18,,,,0.0032803787363215875,,,-0.0049667998344883335,,,,
2014-07-21,,,,0.0009939264670004722,,,-0.0014929623212723842,,,,
2014-07-22,,,,0.01218809072633209,,,0.015066455929321654,,,,
2014-07-23,,,,0.0023418637678331855,,,-0.02768955735221834,,,,
2014-07-24,,,,0.01782756014674436,,,-0.015018696699626188,,,,
2014-07-25,,,,0.01047780189225378,,,0.00921329144837002,,,,
2014-07-28,,,,0.02806648575905535,,,0.01971769418282321,,,,
2014-07-29,,,,0.003215288801526217,,,0.013335666272983104,,,,
2014-07-30,,,,-0.004013950601556515,,,0.01009387374528048,,,,
2014-07-31,,,,0.01216187175685235,,,0.002229373311053884,,,,
2014-08-01,,,,-0.008870967398801333,,,-0.012523523358481836,,,,
2014-08-04,,,,0.019841143778531967,,,0.005532965332604167,,,,
2014-08-05,,,,-0.002638048172687424,,,0.020053994551875176,,,,
2014-08-06,,,,-0.0025880482984174114,,,0.003035369847115943,,,,
2014-08-07,,,,-0.015133582513019328,,,-0.0035522338570278533,,,,
2014-08-08,,,,0.001579835846591493,,,0.009839621747417482,,,,
2014-08-11,,,,0.014677405932048693,,,0.014968080469334843,,,,
2014-08-12,,,,-0.0035077276122889023,,,0.002024668628321402,,,,
2014-08-13,,,,0.0007844544795785335,,,-0.005616740991477576,,,,
2014-08-14,,,,-0.009731650459260388,,,-0.0012517778200917817,,,,
2014-08-15,,,,0.010569598171189742,,,0.01044730919327419,,,,
2014-08-18,,,,0.0058996837715274975,,,0.023293546917114716,,,,
2014-08-19,,,,8.675284115566839e-05,,,0.006024152524885418,,,,
2014-08-20,,,,-0.003633197011244982,,,-0.005200034935977094,,,,
2014-08-21,,,,-0.00502759769075356,,,0.010730460126759489,,,,
2014-08-22,,,,0.0047233846619125774,,,0.009856476332743336,,,,
2014-08-25,,,,-0.009512700793619988,,,-0.008457644657719254,,,,
2014-08-26,,,,-0.00801199216514148,,,-0.022568872818181207,,,,
2014-08-27,,,,0.001507255306588462,,,0.007328201776680476,,,,
2014-08-28,,,,-0.007010240183537131,,,-0.009823337451699277,,,,
2014-08-29,,,,0.011685742693003709,,,0.013410630624557607,,,,
2014-09-01,,,,0.007283109387342224,,,0.02135771985653312,,,,
2014-09-02,,,,0.013222423987938825,,,0.011595282692002051,,,,
2014-09-03,,,,0.009377068964072421,,,0.009149167941408187,,,,
2014-09-04,,,,0.007217587899227773,,,0.011818430627247523,,,,
2014-09-05,,,,0.009494176959752965,,,-0.0006393474872508076,,,,
2014-09-09,,,,-0.0016474370411622141,,,0.005258117147367347,,,,
2014-09-10,,,,-0.005231013600390022,,,0.008576474664095945,,,,
2014-09-11,,,,-0.0036913658053479015,,,0.0021730242561031066,,,,
2014-09-12,,,,0.006149900101260375,,,0.008138002035431802,,,,
2014-09-15,,,,-0.00047942098740227923,,,0.006773324299770511,,,,
2014-09-16,,,,-0.01986879146426479,,,-0.035334020159405566,,,,
2014-09-17,,,,0.005258365724548186,,,0.004375272701443889,,,,
2014-09-18,,,,0.003055811664055774,,,0.008456066905977444,,,,
2014-09-19,,,,0.006869783415204278,,,0.00838516141999257,,,,
2014-09-22,,,,-0.019087411363382323,,,-0.009575914048999712,,,,
2014-09-23,,,,0.00863501084525753,,,0.013440730447495719,,,,
2014-09-24,,,,0.01767146135258657,,,0.013584152584941833,,,,
2014-09-25,,,,-0.0020062542385652637,,,-0.0018303605486807983,,,,
2014-09-26,,,,9.684176834712233e-05,,,0.003387393028084773,,,,
2014-09-29,,,,0.004348430843414297,,,0.01153431776411673,,,,
2014-09-30,,,,0.0013028030487796105,,,0.00807316391396351,,,,
2014-10-08,,,,0.011177125306202962,,,0.013379189587323648,,,,
2014-10-09,,,,0.0014412623069155472,,,0.0030824428138156446,,,,
2014-10-10,,,,-0.006110505629634555,,,-0.004701462703414538,,,,
2014-10-13,,,,-0.004800978113653098,,,-0.0010768103024105802,,,,
2014-10-14,,,,-0.003415146402405589,,,-0.004590985962132144,,,,
2014-10-15,,,,0.007076052027293667,,,0.0031258613643059263,,,,
2014-10-16,,,,-0.007905842587729639,,,-0.012893231112884984,,,,
2014-10-17,,,,-0.0010894311271296697,,,-0.01195776985072583,,,,
2014-10-20,,,,0.0053154891691633566,,,0.016075325422876707,,,,
2014-10-21,,,,-0.008685340147984721,,,-0.008104414401978288,,,,
2014-10-22,,,,-0.0060615001863654205,,,-0.010562419307321602,,,,
2014-10-23,,,,-0.009387503147428644,,,-0.017009526187119928,,,,
2014-10-24,,,,-0.0021828629813149814,,,0.0014445173998685057,,,,
2014-10-27,,,,-0.009149598486806965,,,0.01235099386903804,,,,
2014-10-28,,,,0.020187586118390888,,,0.02398391866461358,,,,
2014-10-29,,,,0.014371529549339623,,,0.008434699695811343,,,,
2014-10-30,,,,0.007155549681322926,,,-0.002306413343825975,,,,
2014-10-31,,,,0.015958362445193552,,,-0.008480748108733893,,,,
2014-11-03,,,,0.0016835936332013635,,,0.011570263752248788,,,,
2014-11-04,,,,0.0002483534642920837,,,-0.008907200499522094,,,,
2014-11-05,,,,-0.003869213885878131,,,-0.0011890329755296358,,,,
2014-11-06,,,,0.0010461571400723901,,,0.016327600902900974,,,,
2014-11-07,,,,-0.0015618097999775538,,,-0.008154010534271672,,,,
2014-11-10,,,,0.025408917839956358,,,-0.0029520863701544275,,,,
2014-11-11,,,,-0.0027742591776999115,,,-0.03502238746539654,,,,
2014-11-12,,,,0.013955222597251904,,,0.012711029323006384,,,,
2014-11-13,,,,-0.0056153486195602564,,,-0.02482444398901207,,,,
2014-11-14,,,,0.0005205930807248293,,,-0.003073849083925717,,,,
2014-11-17,,,,-0.005420959260282299,,,0.020771951422434043,,,,
2014-11-18,,,,-0.010005449727143567,,,0.00550249907464373,,,,
2014-11-19,,,,-0.0016498676328472461,,,0.013838514904164656,,,,
2014-11-20,,,,-4.8872330102534e-05,,,-0.005153625903146941,,,,
2014-11-21,,,,0.018271261783635362,,,0.00995639657843661,,,,
2014-11-24,,,,0.025470929433645928,,,0.005385926589377865,,,,
2014-11-25,,,,0.013703082146019785,,,0.020138717384900584,,,,
2014-11-26,,,,0.013947551368224342,,,0.009625279133094855,,,,
2014-11-27,,,,0.011557764216027833,,,0.007928996681180633,,,,
2014-11-28,,,,0.01972379641966393,,,0.00440996320349174,,,,
2014-12-01,,,,0.0039137445310644114,,,-0.011666225304653999,,,,
2014-12-02,,,,0.03692728451400318,,,0.010439963712189915,,,,
2014-12-03,,,,0.014914464729098409,,,0.015786465804467964,,,,
2014-12-04,,,,0.04609932304403408,,,0.009719181754606288,,,,
2014-12-05,,,,0.006614587074721845,,,-0.027927416910348835,,,,
2014-12-08,,,,0.04096022733636584,,,-0.014736034786855479,,,,
2014-12-09,,,,-0.04487345217977534,,,-0.04474188982342353,,,,
2014-12-10,,,,0.03689610877420768,,,0.03828426374916716,,,,
2014-12-11,,,,-0.011961337817308682,,,0.009298369617817714,,,,
2014-12-12,,,,0.003209224470407168,,,0.021720646702703128,,,,
2014-12-15,,,,0.007516221051619532,,,0.021647390476103867,,,,
2014-12-16,,,,0.02678517033918637,,,-0.006314243432151145,,,,
2014-12-17,,,,0.017314271771948997,,,-0.007689562220515311,,,,
2014-12-18,,,,-0.004365592076172153,,,-0.005269805813895023,,,,
2014-12-19,,,,0.011129949936146133,,,-0.024442867684622893,,,,
2014-12-22,,,,0.0033442038184932077,,,-0.05426212252834939,,,,
2014-12-23,,,,-0.02049120322075748,,,-0.012760077323361485,,,,
2014-12-24,,,,-0.02843343186190117,,,0.021133062701836236,,,,
2014-12-25,,,,0.032514390699560414,,,0.005545746765591275,,,,
2014-12-26,,,,0.03310528602253582,,,0.0005201378942001345,,,,
2014-12-29,,,,0.002790612097663292,,,-0.027845971208925513,,,,
2014-12-30,,,,0.0006074453291968762,,,-0.02233630123181618,,,,
2014-12-31,,,,0.022024529479510724,,,0.008664811076355194,,,,
2015-01-05,,,-0.00026921446637370863,0.030516412660366532,,-0.08826143416635054,-0.00943827817863252,,,,
2015-01-06,,,-0.02751446121031434,-0.00013236154693851976,,0.04148349710187689,0.04440620215055402,,,,
2015-01-07,,,-0.021140570436250915,0.0007500565082849686,,-0.0762225635731132,-0.010796508566196517,,,,
2015-01-08,,,-0.0652687344715923,-0.023198647562016506,,0.03985389147338014,0.009604154030028678,,,,
2015-01-09,,,0.0011254843498749321,-0.003522081422003831,,0.011990488731656857,0.0018195135633682913,,,,
2015-01-12,,,-0.05744367150831805,-0.009345810202826654,,0.005405674771089311,0.006743997677013169,,,,
2015-01-13,,,-0.0338870672189292,0.0001320591898397172,,0.034311572502348196,0.01714356498469516,,,,
2015-01-14,,,-0.03605691841582202,-0.0033058815494416693,,-0.02830814291411814,-0.006221158266122906,,,,
2015-01-15,,,0.015322218754146504,0.029036469895269645,,-0.04408338534477675,-0.003001797955028973,,,,
2015-01-16,,,-0.008649916495428955,0.00860820155594122,,0.0566912759365604,0.02757231549366379,,,,
2015-01-19,,,-0.10122964091039958,-0.07702331625744885,,-0.01169980086953041,-0.005352892784413088,,,,
2015-01-20,,,-0.012631447527751404,0.01223997102965435,,0.05340181581715444,0.04314969486601461,,,,
2015-01-21,,,0.02267800262228171,0.04495083065830219,,-0.0124099764711211,0.013771129568312723,,,,
2015-01-22,,,-0.01783358401113222,0.005277150428937505,,-0.019305469921099067,0.012314179367812761,,,,
2015-01-23,,,-0.025002730593750605,0.0011545534787547052,,-0.09689178342029298,-0.02233643197498625,,,,
2015-01-26,,,-0.0250088618610341,0.010149977657898157,,0.015837837449767567,0.02200411739359409,,,,
2015-01-27,,,-0.05201586090514432,-0.009161346291628125,,-0.032599852856056225,0.003921274692594734,,,,
2015-01-28,,,-0.053742778122043866,-0.013876631465054912,,-0.0302169666758369,-0.0032213863160251988,,,,
2015-01-29,,,-0.052948656568773934,-0.012346386416223432,,-0.05175139681028621,-0.009310417754396672,,,,
2015-01-30,,,-0.07017713212891602,-0.013615953596389008,,-0.08076454792587746,-0.016765593564164738,,,,
2015-02-02,,,-0.05573405949175084,-0.02341900599524216,,-0.008408674354929153,0.006404337784009728,,,,
2015-02-03,,,-0.015537651906575944,0.024891471573900814,,0.041366323393884206,0.028004934909088508,,,,
2015-02-04,,,-0.036265035523482494,-0.010378929699238815,,-0.0201552534125604,0.004449071493370926,,,,
2015-02-05,,,-0.030416402178440247,-0.010236441756169223,,0.011986096898774893,0.008776029524021345,,,,
2015-02-06,,,-0.06077524615570661,-0.016194497921855566,,-0.05797098707277208,-0.024812697974371245,,,,
2015-02-09,,,-0.0056101133812674255,0.010113753690655036,,-0.058255573168691656,-0.011872222892052808,,,,
2015-02-10,,,-0.005459327986896189,0.018237728864489045,,-0.0025212093315183093,0.019438940569343144,,,,
2015-02-11,,,-0.006146432653997734,0.007978119974416886,,0.005943861832005844,0.015291404727262758,,,,
2015-02-12,,,-0.024017254654488687,0.0025479569171060756,,-0.004740879429542265,0.010976091836420121,,,,
2015-02-13,,,-0.005268899300926108,0.00782892432310911,,0.01180585728576861,0.02199734902096706,,,,
2015-02-16,,,-0.006891898992479837,0.008546533142276935,,0.024563266099304662,0.03448248790184549,,,,
2015-02-17,,,-0.032525381804774,0.006526392612851595,,-0.03710923914273765,0.0024138567825531254,,,,
2015-02-25,,,-0.036240882418637564,-0.012376210919955777,,-0.057550327089379155,-0.010471534506045654,,,,
2015-02-26,,,0.0081674664808013,0.025171837185362866,,-0.0585407122140423,0.0023274330550582256,,,,
2015-02-27,,,-0.018862457932929375,0.0018360791802136678,,0.024454061396497386,0.022039171702902483,,,,
2015-03-02,,,-0.038661201945075024,0.007955009498038512,,0.008872043853682095,0.029138603296851473,,,,
2015-03-03,,,-0.07489798518099146,-0.025925612250139785,,-0.0514728636135831,-0.010206476003218223,,,,
2015-03-04,,,-0.04038345061241348,0.006534393796858495,,0.015673712768064146,0.02386809832893988,,,,
2015-03-05,,,-0.06046098653491101,-0.009764864952127361,,-0.029665723489887823,0.004443686961636217,,,,
2015-03-06,,,-0.06228324975914292,-0.00509789654564885,,-0.10135185992780327,-0.02894772489086095,,,,
2015-03-09,,,-0.017212541230913366,0.017027356461943643,,0.0127189427827237,0.02053390502481589,,,,
2015-03-10,,,-0.03220275048504943,-0.004844604621581539,,0.026867040645269707,0.022245435517876944,,,,
2015-03-11,,,-0.03229640719004619,0.001148096168534396,,-0.030087178112632847,-0.0037351142022543637,,,,
2015-03-12,,,0.018536990271087687,0.019346869039306824,,-0.0722055935465216,-0.010798551214000973,,,,
2015-03-13,,,-0.0068255558009044535,0.006906228046639429,,0.02671682767868053,0.02560101080550692,,,,
2015-03-16,,,0.007761319846581649,0.02432900631541335,,-0.0031726165212504257,0.036253909662541384,,,,
2015-03-17,,,0.00022715971435511255,0.013884395025894003,,-0.056429719270938705,0.00340085621661923,,,,
2015-03-18,,,0.0005425538826778903,0.02367051163097722,,-0.011807370847020146,0.022562345673225348,,,,
2015-03-19,,,-0.02719308277426884,-0.0016422022045966544,,-0.054168043417861904,0.005232895730645115,,,,
2015-03-20,,,-0.016550404611714958,0.013760049836720745,,-0.023511576452240352,0.016854318096535037,,,,
2015-03-23,,,-0.015416530290806542,0.020420164138176933,,-0.000710399727758434,0.03731939010029883,,,,
2015-03-24,,,-0.042627817570938475,0.0002479820929235377,,-0.03672021432537864,0.024115990627003203,,,,
2015-03-25,,,-0.04679758253397573,-0.008213849021632247,,-0.02014338142696305,0.017203745986027252,,,,
2015-03-26,,,-0.021798911428105514,0.0024329943163303724,,-0.09364068908842575,-0.035062305363672386,,,,
2015-03-27,,,-0.020086790479601473,0.0054931659476369354,,-0.01463065506510271,0.01378224164697106,,,,
2015-03-30,,,0.006280903458275303,0.02932776593984876,,-0.08568816180742848,-0.013276891057977358,,,,
2015-03-31,,,-0.054433355814060856,-0.009044126747905668,,0.01891917814919411,0.021237311725851082,,,,
2015-04-01,,,-0.0013844302360804446,0.017943060877704475,,0.025734440822851867,0.03263417002775859,,,,
2015-04-02,,,-0.04532033683294709,0.00021363298532084407,,-0.014082349325952884,0.029717671635532072,,,,
2015-04-03,,,-0.003994023457916902,0.011094420642478564,,-0.010167814689958579,0.019999969832995568,,,,
2015-04-07,,,-0.0036425758730586786,0.02146149969140687,,-0.03402017522344029,0.0210973100347438,,,,
2015-04-08,,,-0.02252992973455169,0.008394044756345309,,-0.08768146243342233,-0.021859812911543708,,,,
2015-04-09,,,-0.04255425760917676,-0.00783671876945935,,-0.04601445314309271,0.0001747092128017158,,,,
2015-04-10,,,-0.002375991984905434,0.019304396056627038,,0.007161145443118266,0.02436693776405363,,,,
2015-04-13,,,-0.024113850922437875,0.017644949286624412,,-0.020888861310013433,0.014944655712213928,,,,
2015-04-14,,,-0.036839202846754744,0.0038703274069440408,,-0.04539972526363786,-0.00724341048626842,,,,
2015-04-15,,,-0.042238234200012596,-0.012994278741034648,,-0.07718441611389154,-0.046979468712923134,,,,
2015-04-16,,,-0.00969722736491923,0.030369274101001542,,-0.031215619209849523,0.01116805163700163,,,,
2015-04-17,,,-0.0024107574905955485,0.018298251529950127,,-0.07490250468157411,-0.00570057630850751,,,,
2015-04-20,,,-0.05731884033771428,-0.016147694498161225,,-0.05863636526124284,-0.017478189216638018,,,,
2015-04-21,,,-0.02045079753914748,0.021505250315186908,,0.053695336903740606,0.05177683534589317,,,,
2015-04-22,,,0.006314968308970584,0.026119444990478913,,-0.02339514002776747,0.027027310848294794,,,,
2015-04-23,,,-0.045212354839350676,0.00022743508500533416,,-0.021721789641467457,0.019990994920274563,,,,
2015-04-24,,,-0.054573867973267784,-0.008068312882892115,,-0.042048889698374906,0.0067545262066284195,,,,
2015-04-27,,,-0.00783600039805234,0.02231745948712649,,-0.054291723057626896,0.001067498965634961,,,,
2015-04-28,,,-0.05887631804517632,-0.013672333259561076,,-0.09744892313879742,-0.030355778240892417,,,,
2015-04-29,,,-0.02170233252626373,0.006846468084998669,,0.016948256541276657,0.03673124465647759,,,,
2015-04-30,,,-0.03062974209737109,-0.005119047170218272,,-0.006414828111600641,0.016632655045735634,,,,
2015-05-04,,,-0.018809997349256643,0.007969664956169353,,-0.023262402780671418,0.0007702352892611231,,,,
2015-05-05,,,-0.08011817420877786,-0.03987350192919781,,-0.035881314750261406,-0.016517634370523004,,,,
2015-05-06,,,-0.02439891750980419,-0.0094652040087565,,0.03188424109888164,0.01695770037338229,,,,
2015-05-07,,,-0.04014550592970412,-0.018280698926301686,,-0.01742832906921328,-0.011576991672090253,,,,
2015-05-08,,,-0.0230935039650677,0.019756877323919175,,0.038773488618068536,0.05959216433378334,,,,
2015-05-11,,,0.0016428380534625907,0.028985583550733995,,0.006098074233405279,0.056327422593014376,,,,
2015-05-12,,,-0.013447316320285195,0.012128474978957637,,-0.026307690019483947,0.03207855338883925,,,,
2015-05-13,,,-0.05091941684572424,-0.006105420184980503,,-0.02884870395299836,-0.005336085901262777,,,,
2015-05-14,,,-0.0420343806127765,-0.0037423417420516802,,-0.03447971173666589,-0.003689845161130356,,,,
2015-05-15,,,-0.055646635744766935,-0.017722172797779434,,-0.010199239623919968,0.008239407153838085,,,,
2015-05-18,,,-0.051967635833728945,-0.00916735788213019,,0.020079714487410777,0.04534156507048914,,,,
2015-05-19,,,0.019350532494284044,0.034115240189371177,,-0.03395526997768767,0.01948090835555183,,,,
2015-05-20,,,-0.021916696836405413,0.005008642587475354,,-0.013048913764980625,0.029609478872178796,,,,
2015-05-21,,,-0.01922536527885823,0.018098520710867927,,-0.03191992392545431,0.038105033930515786,,,,
2015-05-22,,,-0.007096850310086422,0.02279684923040315,,-0.07474558165947648,-0.005646573133365584,,,,
2015-05-25,,,-0.003931894987934669,0.029923242923373117,,-0.04791619738490393,-0.0075931413138558,,,,
2015-05-26,,,-0.02682027310862858,0.019496636431646674,,-0.007916776669842881,0.04621047729638472,,,,
2015-05-27,,,-0.048340721535393004,-0.0033630074565513812,,-0.05346758730083777,0.015036701397827201,,,,
2015-05-28,,,-0.08247477814360284,-0.06705228706956423,,-0.07279572838274007,-0.04846880674648357,,,,
2015-05-29,,,-0.03500218790741362,0.0014112515765907219,,0.018893577885011437,0.03174128773911411,,,,
