date,pair_01_factor_20,pair_02_factor_20,pair_03_factor_20,pair_04_factor_20,raw_signal_20,factor_value_raw,factor_value
2017-01-24,-0.1703,-0.6206,-0.6138,-0.0659,-0.3676,-0.3676,-0.3593
2017-01-25,-0.1305,-0.5044,-0.5562,0.1268,-0.2661,-0.2661,-0.2992
2017-01-26,-0.0841,-0.3921,-0.4297,0.1681,-0.1845,-0.1845,-0.2406
2017-02-03,0.0618,-0.412,-0.2963,0.5219,-0.0312,-0.0312,-0.2103
2017-02-06,-0.1245,-0.4098,-0.0871,0.634,0.0032,0.0032,-0.1692
2017-02-07,-0.0798,-0.2672,0.0447,0.7341,0.108,0.108,-0.0741
2017-02-08,-0.0107,-0.2143,-0.2004,0.7691,0.0859,0.0859,-0.0037
2017-02-09,0.1273,-0.0969,-0.0484,0.7584,0.1851,0.1851,0.0702
2017-02-10,-0.0034,-0.2928,-0.0326,0.5688,0.06,0.06,0.0884
2017-02-13,-0.0861,-0.1221,0.3404,0.656,0.1971,0.1971,0.1272
2017-02-14,-0.2895,-0.2096,0.0448,0.6066,0.0381,0.0381,0.1132
2017-02-15,-0.5271,-0.0978,0.0025,0.5286,-0.0235,-0.0235,0.0913
2017-02-16,-0.5617,-0.2671,-0.1326,0.4958,-0.1164,-0.1164,0.031
2017-02-17,-0.024,-0.1432,-0.1301,0.492,0.0487,0.0487,0.0288
2017-02-20,0.2013,-0.0018,0.2933,0.5353,0.257,0.257,0.0408
2017-02-21,0.0603,0.1801,0.5889,0.5125,0.3355,0.3355,0.1003
2017-02-22,0.2436,0.4432,0.6,0.5133,0.45,0.45,0.195
2017-02-23,0.2997,0.6799,0.8416,0.6773,0.6246,0.6246,0.3432
2017-02-24,0.2482,0.727,0.8066,0.6725,0.6136,0.6136,0.4561
2017-02-27,0.3613,0.8477,0.8686,0.7387,0.7041,0.7041,0.5456
2017-02-28,0.6112,0.8636,0.8746,0.733,0.7706,0.7706,0.6326
2017-03-01,0.5413,0.8124,0.8398,0.6755,0.7173,0.7173,0.686
2017-03-02,0.4554,0.7982,0.7913,0.7026,0.6869,0.6869,0.6985
2017-03-03,0.43,0.8363,0.8165,0.6605,0.6858,0.6858,0.7129
2017-03-06,0.6363,0.8267,0.7404,0.6622,0.7164,0.7164,0.7154
2017-03-07,0.7255,0.8476,0.7246,0.6146,0.7281,0.7281,0.7069
2017-03-08,0.417,0.8032,0.6683,0.5434,0.608,0.608,0.685
2017-03-09,0.5605,0.7946,0.6825,0.5246,0.6406,0.6406,0.6758
2017-03-10,0.7766,0.8378,0.7501,0.6865,0.7628,0.7628,0.6911
2017-03-13,0.8074,0.7995,0.744,0.6621,0.7532,0.7532,0.6985
2017-03-14,0.7486,0.7956,0.7454,0.6408,0.7326,0.7326,0.6994
2017-03-15,0.8051,0.7386,0.704,0.5951,0.7107,0.7107,0.72
2017-03-16,0.8209,0.7217,0.6759,0.6526,0.7178,0.7178,0.7354
2017-03-17,0.7052,0.6807,0.6816,0.6071,0.6687,0.6687,0.7166
2017-03-20,0.7468,0.7226,0.7632,0.7535,0.7465,0.7465,0.7152
2017-03-21,0.5621,0.6566,0.6161,0.6902,0.6313,0.6313,0.695
2017-03-22,0.6125,0.6794,0.6899,0.7455,0.6818,0.6818,0.6892
2017-03-23,0.4775,0.5663,0.5401,0.6761,0.565,0.565,0.6586
2017-03-24,0.3432,0.4386,0.3884,0.4236,0.3984,0.3984,0.6046
2017-03-27,0.3025,0.2377,0.1692,0.3372,0.2617,0.2617,0.5076
2017-03-28,0.377,0.2962,0.1805,0.3054,0.2898,0.2898,0.4393
2017-03-29,0.2515,0.2018,-0.0241,0.2018,0.1577,0.1577,0.3345
2017-03-30,0.0132,0.0878,-0.2554,-0.2246,-0.0947,-0.0947,0.2026
2017-03-31,-0.1138,0.0337,-0.2643,-0.514,-0.2146,-0.2146,0.08
2017-04-05,-0.4111,-0.0849,-0.2569,-0.5402,-0.3233,-0.3233,-0.037
2017-04-06,-0.6013,-0.3377,-0.4163,-0.5678,-0.4807,-0.4807,-0.1911
2017-04-07,-0.4262,-0.389,-0.3403,-0.5108,-0.4166,-0.4166,-0.306
2017-04-10,-0.6165,-0.5667,-0.5787,-0.7218,-0.6209,-0.6209,-0.4112
2017-04-11,-0.6649,-0.7157,-0.5832,-0.692,-0.664,-0.664,-0.5011
2017-04-12,-0.7328,-0.724,-0.6454,-0.751,-0.7133,-0.7133,-0.5791
2017-04-13,-0.5437,-0.7231,-0.6993,-0.7145,-0.6702,-0.6702,-0.617
2017-04-14,-0.5706,-0.671,-0.5221,-0.6149,-0.5946,-0.5946,-0.6526
2017-04-17,-0.7098,-0.5899,-0.5606,-0.7032,-0.6409,-0.6409,-0.6566
2017-04-18,-0.7339,-0.562,-0.6114,-0.6065,-0.6284,-0.6284,-0.6495
2017-04-19,-0.6571,-0.5349,-0.6313,-0.6343,-0.6144,-0.6144,-0.6297
2017-04-20,-0.552,-0.4627,-0.5926,-0.6833,-0.5726,-0.5726,-0.6102
2017-04-21,-0.5845,-0.4822,-0.5844,-0.7157,-0.5917,-0.5917,-0.6096
2017-04-24,-0.5569,-0.4076,-0.5869,-0.6182,-0.5424,-0.5424,-0.5899
2017-04-25,-0.4635,-0.4022,-0.5666,-0.5324,-0.4912,-0.4912,-0.5625
2017-04-26,-0.3605,-0.3334,-0.5476,-0.5423,-0.4459,-0.4459,-0.5288
2017-04-27,-0.3041,-0.2988,-0.5142,-0.5549,-0.418,-0.418,-0.4979
2017-04-28,-0.0162,-0.2626,-0.3478,-0.5357,-0.2906,-0.2906,-0.4376
2017-05-02,0.1972,-0.2564,-0.2029,-0.2931,-0.1388,-0.1388,-0.3569
2017-05-03,0.2578,-0.2362,-0.2519,-0.2986,-0.1322,-0.1322,-0.2851
2017-05-04,0.256,-0.1929,-0.1872,-0.2504,-0.0936,-0.0936,-0.2146
2017-05-05,0.2186,0.0215,0.0063,-0.0694,0.0442,0.0442,-0.1222
2017-05-08,0.1281,0.1938,0.1059,-0.1824,0.0614,0.0614,-0.0518
2017-05-09,0.5287,0.3429,0.3231,-0.0272,0.2919,0.2919,0.0343
2017-05-10,0.603,0.5919,0.4893,0.0872,0.4429,0.4429,0.1493
2017-05-11,0.5382,0.5858,0.4546,0.0564,0.4088,0.4088,0.2498
2017-05-12,0.4218,0.5633,0.472,0.0996,0.3892,0.3892,0.3188
2017-05-15,0.5299,0.5571,0.1695,-0.0806,0.294,0.294,0.3653
2017-05-16,0.7076,0.5169,0.3353,0.1478,0.4269,0.4269,0.3923
2017-05-17,0.7559,0.4525,0.3753,0.0484,0.408,0.408,0.3854
2017-05-18,0.7342,0.4117,0.4021,0.1736,0.4304,0.4304,0.3897
2017-05-19,0.7171,0.3174,0.3512,0.2861,0.4179,0.4179,0.3955
2017-05-22,0.7232,0.3999,0.5379,0.2574,0.4796,0.4796,0.4326
2017-05-23,0.5829,0.3909,0.5193,-0.0212,0.368,0.368,0.4208
2017-05-24,0.5903,0.391,0.7039,0.1028,0.447,0.447,0.4286
2017-05-25,0.5075,0.2248,0.6298,-0.2355,0.2817,0.2817,0.3988
2017-05-26,0.2056,0.1492,0.6082,0.1765,0.2849,0.2849,0.3722
2017-05-31,0.007,0.1177,0.5838,0.3026,0.2528,0.2528,0.3269
2017-06-01,-0.148,0.1604,0.4762,-0.2606,0.057,0.057,0.2647
2017-06-02,-0.1133,0.048,0.4065,-0.0281,0.0783,0.0783,0.1909
2017-06-05,0.2019,0.1135,0.2919,-0.2491,0.0896,0.0896,0.1525
2017-06-06,0.386,0.032,0.1334,-0.4867,0.0162,0.0162,0.0988
2017-06-07,0.5264,-0.1241,-0.1195,-0.1547,0.032,0.032,0.0546
2017-06-08,0.2868,-0.1216,-0.1274,0.1983,0.059,0.059,0.055
2017-06-09,0.1705,-0.2415,-0.2331,0.1212,-0.0457,-0.0457,0.0302
2017-06-12,0.1306,-0.3309,-0.2132,0.1939,-0.0549,-0.0549,0.0013
2017-06-13,0.224,-0.2896,0.0012,0.1473,0.0207,0.0207,0.0022
2017-06-14,0.1413,-0.3574,0.304,0.5914,0.1698,0.1698,0.0298
2017-06-15,0.0495,-0.2988,0.4099,0.543,0.1759,0.1759,0.0532
2017-06-16,0.134,-0.1933,0.4712,0.4572,0.2173,0.2173,0.1058
2017-06-19,0.1143,-0.216,0.4192,0.2503,0.142,0.142,0.1451
2017-06-20,0.1111,-0.1704,0.5674,0.1413,0.1623,0.1623,0.1735
2017-06-21,0.2221,-0.3961,0.3074,0.2473,0.0952,0.0952,0.1585
2017-06-22,0.2108,-0.4516,0.2455,0.0048,0.0024,0.0024,0.1238
2017-06-23,-0.0079,-0.4163,0.0255,0.0437,-0.0887,-0.0887,0.0626
2017-06-26,-0.2391,-0.1207,0.0093,-0.1627,-0.1283,-0.1283,0.0086
2017-06-27,0.1931,-0.1792,-0.0956,-0.0554,-0.0343,-0.0343,-0.0308
2017-06-28,0.1621,-0.1295,-0.0141,-0.3199,-0.0753,-0.0753,-0.0649
2017-06-29,0.4226,-0.2022,0.1928,0.2779,0.1728,0.1728,-0.0308
2017-06-30,0.0541,0.0163,0.1601,0.4836,0.1785,0.1785,0.0227
2017-07-03,-0.4914,-0.201,-0.1211,0.4221,-0.0978,-0.0978,0.0288
2017-07-04,-0.6093,-0.1031,0.201,0.5499,0.0096,0.0096,0.0376
2017-07-05,-0.4877,-0.0806,0.3766,0.3644,0.0432,0.0432,0.0612
2017-07-06,-0.4235,0.0535,0.3146,0.3899,0.0836,0.0836,0.0434
2017-07-07,-0.4384,-0.0228,0.4091,0.3756,0.0809,0.0809,0.0239
2017-07-10,-0.2922,-0.217,-0.0451,-0.3935,-0.237,-0.237,-0.0039
2017-07-11,-0.5491,-0.2711,-0.6011,-0.488,-0.4773,-0.4773,-0.1013
2017-07-12,-0.5871,-0.1783,-0.7314,-0.7243,-0.5553,-0.5553,-0.221
2017-07-13,-0.6244,-0.6689,-0.8929,-0.9176,-0.776,-0.776,-0.3929
2017-07-14,-0.7942,-0.7951,-0.9008,-0.8952,-0.8463,-0.8463,-0.5784
2017-07-17,-0.9413,-0.8251,-0.8978,-0.9453,-0.9024,-0.9024,-0.7115
2017-07-18,-0.9127,-0.8863,-0.9128,-0.9323,-0.911,-0.911,-0.7982
2017-07-19,-0.8443,-0.9137,-0.92,-0.9419,-0.905,-0.905,-0.8681
2017-07-20,-0.7129,-0.8774,-0.904,-0.8841,-0.8446,-0.8446,-0.8819
2017-07-21,-0.63,-0.8411,-0.8891,-0.8524,-0.8031,-0.8031,-0.8732
2017-07-24,-0.4082,-0.8486,-0.8705,-0.7095,-0.7092,-0.7092,-0.8346
2017-07-25,-0.4897,-0.776,-0.7899,-0.7387,-0.6986,-0.6986,-0.7921
2017-07-26,-0.5015,-0.7698,-0.7879,-0.6412,-0.6751,-0.6751,-0.7461
2017-07-27,0.0098,-0.487,-0.5848,-0.4263,-0.3721,-0.3721,-0.6516
2017-07-28,0.0357,-0.5217,-0.5881,-0.512,-0.3965,-0.3965,-0.5703
2017-07-31,0.0693,-0.6437,-0.6135,-0.5452,-0.4333,-0.4333,-0.5151
2017-08-01,0.1572,-0.6532,-0.5525,-0.5474,-0.399,-0.399,-0.4552
2017-08-02,-0.2633,-0.7268,-0.6009,-0.5867,-0.5444,-0.5444,-0.4291
2017-08-03,-0.1972,-0.8008,-0.5697,-0.6206,-0.5471,-0.5471,-0.4641
2017-08-04,-0.2089,-0.7734,-0.5827,-0.647,-0.553,-0.553,-0.4953
2017-08-07,-0.0234,-0.6598,-0.4683,-0.41,-0.3904,-0.3904,-0.4868
2017-08-08,0.2489,-0.5947,-0.3504,-0.3479,-0.261,-0.261,-0.4592
2017-08-09,0.356,-0.6563,-0.3898,-0.4477,-0.2845,-0.2845,-0.4072
2017-08-10,0.2561,-0.4627,-0.2538,-0.1382,-0.1497,-0.1497,-0.3277
2017-08-11,0.4532,0.0083,0.0786,0.1727,0.1782,0.1782,-0.1815
2017-08-14,0.9283,0.272,0.3643,0.5878,0.5381,0.5381,0.0042
2017-08-15,0.8877,0.4974,0.5119,0.7065,0.6509,0.6509,0.1866
2017-08-16,0.856,0.6809,0.7568,0.8534,0.7868,0.7868,0.4008
2017-08-17,0.7983,0.5363,0.7787,0.8429,0.739,0.739,0.5786
2017-08-18,0.6991,0.4771,0.7454,0.76,0.6704,0.6704,0.677
2017-08-21,0.5828,0.5371,0.7593,0.6908,0.6425,0.6425,0.6979
2017-08-22,0.5918,0.5666,0.6874,0.6114,0.6143,0.6143,0.6906
2017-08-23,0.6511,0.6985,0.7045,0.6845,0.6846,0.6846,0.6702
2017-08-24,0.3475,0.5166,0.5226,0.5855,0.4931,0.4931,0.621
2017-08-25,0.2553,0.4021,0.5173,0.5727,0.4369,0.4369,0.5743
2017-08-28,0.3416,0.5868,0.5907,0.6664,0.5464,0.5464,0.5551
2017-08-29,0.3106,0.5428,0.4671,0.6007,0.4803,0.4803,0.5283
2017-08-30,0.3709,0.5532,0.481,0.5976,0.5007,0.5007,0.4915
2017-08-31,0.433,0.6765,0.5022,0.6218,0.5584,0.5584,0.5045
2017-09-01,0.5805,0.674,0.5464,0.6004,0.6003,0.6003,0.5372
2017-09-04,0.6238,0.7622,0.6583,0.6016,0.6615,0.6615,0.5602
2017-09-05,0.5124,0.7989,0.6234,0.5861,0.6302,0.6302,0.5902
2017-09-06,0.4168,0.8037,0.6486,0.6268,0.624,0.624,0.6149
2017-09-07,0.3521,0.7373,0.5905,0.5866,0.5666,0.5666,0.6165
2017-09-08,0.3605,0.54,0.4357,0.4745,0.4527,0.4527,0.587
2017-09-11,0.0917,0.5111,0.373,0.4318,0.3519,0.3519,0.5251
2017-09-12,0.0914,0.3559,0.2699,0.399,0.2791,0.2791,0.4548
2017-09-13,-0.1218,0.3245,0.0813,0.3594,0.1608,0.1608,0.3622
2017-09-14,-0.1799,0.365,0.081,0.4607,0.1817,0.1817,0.2852
2017-09-15,-0.1151,0.4643,0.1929,0.5148,0.2642,0.2642,0.2475
2017-09-18,0.1152,0.4795,0.2156,0.5749,0.3463,0.3463,0.2464
2017-09-19,0.074,0.376,0.1716,0.5921,0.3034,0.3034,0.2513
2017-09-20,0.05,0.1618,0.1722,0.5128,0.2242,0.2242,0.264
2017-09-21,-0.1065,0.1633,0.1908,0.4215,0.1673,0.1673,0.2611
2017-09-22,-0.0242,0.2528,0.2535,0.4958,0.2445,0.2445,0.2571
2017-09-25,-0.3202,0.3019,0.2411,0.4651,0.172,0.172,0.2223
2017-09-26,-0.2773,0.197,0.266,0.488,0.1684,0.1684,0.1953
2017-09-27,-0.1553,0.3497,0.3002,0.5354,0.2575,0.2575,0.2019
2017-09-28,-0.2179,0.3838,0.2371,0.5754,0.2446,0.2446,0.2174
2017-09-29,-0.3552,0.4249,0.1596,0.6207,0.2125,0.2125,0.211
2017-10-09,-0.3043,0.1917,-0.2239,0.6022,0.0664,0.0664,0.1899
2017-10-10,0.0598,-0.0734,-0.1917,0.6457,0.1101,0.1101,0.1782
2017-10-11,-0.0267,-0.1472,-0.5105,0.652,-0.0081,-0.0081,0.1251
2017-10-12,0.1743,-0.1429,-0.5707,0.5834,0.011,0.011,0.0784
2017-10-13,0.2974,-0.1065,-0.5252,0.6617,0.0818,0.0818,0.0523
2017-10-16,0.0737,-0.4966,-0.7155,0.4211,-0.1793,-0.1793,0.0031
2017-10-17,0.2311,-0.2153,-0.6364,0.3015,-0.0798,-0.0798,-0.0349
2017-10-18,-0.0625,-0.213,-0.5308,0.1449,-0.1653,-0.1653,-0.0663
2017-10-19,0.1493,0.031,-0.4241,-0.0556,-0.0748,-0.0748,-0.0835
2017-10-20,0.449,-0.3616,-0.5389,-0.215,-0.1666,-0.1666,-0.1332
2017-10-23,0.2251,-0.3584,-0.6227,-0.3714,-0.2818,-0.2818,-0.1537
2017-10-24,-0.0073,-0.2796,-0.6292,-0.4416,-0.3394,-0.3394,-0.2056
2017-10-25,0.1575,-0.0228,-0.692,-0.6075,-0.2912,-0.2912,-0.2308
2017-10-26,0.5812,-0.1808,-0.7318,-0.5877,-0.2298,-0.2298,-0.2618
2017-10-27,0.8251,-0.1274,-0.7654,-0.5937,-0.1654,-0.1654,-0.2615
2017-10-30,0.4503,-0.4112,-0.8115,-0.671,-0.3609,-0.3609,-0.2773
2017-10-31,0.7679,0.0999,-0.7406,-0.6502,-0.1308,-0.1308,-0.2356
2017-11-01,0.585,-0.0672,-0.6896,-0.6126,-0.1961,-0.1961,-0.2166
2017-11-02,0.3436,-0.3481,-0.7136,-0.7686,-0.3717,-0.3717,-0.245
2017-11-03,0.458,-0.2746,-0.6318,-0.674,-0.2806,-0.2806,-0.268
2017-11-06,0.4393,-0.0105,-0.6194,-0.6134,-0.201,-0.201,-0.236
2017-11-07,-0.2177,-0.0911,-0.6962,-0.7703,-0.4438,-0.4438,-0.2986
2017-11-08,0.2079,0.1241,-0.521,-0.737,-0.2315,-0.2315,-0.3057
2017-11-09,0.2641,0.0934,-0.4632,-0.664,-0.1924,-0.1924,-0.2699
2017-11-10,0.3827,0.3816,-0.5763,-0.684,-0.124,-0.124,-0.2386
2017-11-13,0.5634,0.3536,-0.5329,-0.6549,-0.0677,-0.0677,-0.2119
2017-11-14,0.387,-0.2978,-0.4919,-0.7259,-0.2822,-0.2822,-0.1796
2017-11-15,0.2048,-0.7724,-0.5539,-0.7655,-0.4718,-0.4718,-0.2276
2017-11-16,0.7301,-0.759,-0.6966,-0.8211,-0.3866,-0.3866,-0.2665
2017-11-17,-0.5265,-0.6322,-0.7422,-0.819,-0.68,-0.68,-0.3776
2017-11-20,-0.0662,-0.5699,-0.6715,-0.8002,-0.5269,-0.5269,-0.4695
2017-11-21,-0.0839,-0.6191,-0.6311,-0.761,-0.5238,-0.5238,-0.5178
2017-11-22,-0.8324,-0.7109,-0.5345,-0.7249,-0.7007,-0.7007,-0.5636
2017-11-23,-0.913,-0.8268,-0.3545,-0.7358,-0.7075,-0.7075,-0.6278
2017-11-24,-0.92,-0.9022,-0.2841,-0.7427,-0.7123,-0.7123,-0.6342
2017-11-27,-0.7763,-0.9102,-0.2109,-0.7716,-0.6673,-0.6673,-0.6623
2017-11-28,-0.7245,-0.9006,-0.2502,-0.7655,-0.6602,-0.6602,-0.6896
2017-11-29,-0.7868,-0.9333,-0.4727,-0.7882,-0.7453,-0.7453,-0.6985
2017-11-30,-0.7641,-0.918,-0.2388,-0.7308,-0.6629,-0.6629,-0.6896
2017-12-01,-0.7591,-0.8448,-0.266,-0.7468,-0.6542,-0.6542,-0.678
2017-12-04,-0.7995,-0.8153,-0.2138,-0.746,-0.6436,-0.6436,-0.6732
2017-12-05,-0.8248,-0.7616,-0.168,-0.7376,-0.623,-0.623,-0.6658
2017-12-06,-0.7739,-0.7844,0.0489,-0.7002,-0.5524,-0.5524,-0.6272
2017-12-07,-0.7714,-0.7196,0.2342,-0.6658,-0.4807,-0.4807,-0.5908
2017-12-08,-0.727,-0.7105,0.3187,-0.6114,-0.4325,-0.4325,-0.5465
2017-12-11,-0.5787,-0.6146,0.5322,-0.4875,-0.2871,-0.2871,-0.4751
2017-12-12,-0.4771,-0.4574,0.6272,-0.3791,-0.1716,-0.1716,-0.3849
2017-12-13,-0.2634,-0.3798,0.73,-0.2364,-0.0374,-0.0374,-0.2819
2017-12-14,-0.4944,-0.4617,0.8264,-0.1457,-0.0688,-0.0688,-0.1995
2017-12-15,-0.0715,-0.4192,0.9202,-0.0337,0.099,0.099,-0.0932
2017-12-18,-0.3729,-0.4941,0.8405,-0.0464,-0.0182,-0.0182,-0.0394
2017-12-19,-0.19,-0.5532,0.8521,0.0676,0.0441,0.0441,0.0037
2017-12-20,0.2023,-0.4889,0.7835,0.0979,0.1487,0.1487,0.0409
2017-12-21,0.469,-0.3908,0.6543,0.329,0.2654,0.2654,0.1078
2017-12-22,0.5004,-0.3445,0.5187,0.3434,0.2545,0.2545,0.1389
2017-12-25,0.4968,-0.2767,0.5346,0.517,0.3179,0.3179,0.2061
2017-12-26,0.1182,-0.2735,0.4397,0.5392,0.2059,0.2059,0.2385
2017-12-27,0.131,0.008,0.5281,0.5725,0.3099,0.3099,0.2707
2017-12-28,0.3865,0.0182,0.3336,0.501,0.3098,0.3098,0.2796
2017-12-29,0.2204,-0.2206,0.1326,0.5726,0.1762,0.1762,0.264
2018-01-02,0.0329,-0.3948,-0.1091,0.5675,0.0241,0.0241,0.2052
2018-01-03,0.4279,-0.3348,0.0014,0.6798,0.1936,0.1936,0.2027
2018-01-04,0.3567,-0.3034,-0.4427,0.5742,0.0462,0.0462,0.15
2018-01-05,0.112,-0.5217,-0.606,0.4808,-0.1337,-0.1337,0.0613
2018-01-08,-0.2977,-0.7272,-0.68,0.1931,-0.378,-0.378,-0.0496
2018-01-09,-0.3111,-0.762,-0.7011,0.0874,-0.4217,-0.4217,-0.1387
2018-01-10,-0.4965,-0.7762,-0.6401,0.1391,-0.4434,-0.4434,-0.2661
2018-01-11,-0.443,-0.5174,-0.4976,0.1329,-0.3313,-0.3313,-0.3416
2018-01-12,-0.4715,-0.578,-0.5932,0.1152,-0.3819,-0.3819,-0.3912
2018-01-15,-0.678,-0.7336,-0.7236,0.0701,-0.5163,-0.5163,-0.4189
2018-01-16,-0.7367,-0.8364,-0.7768,0.0924,-0.5644,-0.5644,-0.4474
2018-01-17,-0.819,-0.7117,-0.7566,0.055,-0.5581,-0.5581,-0.4704
2018-01-18,-0.8376,-0.7754,-0.7835,0.0642,-0.5831,-0.5831,-0.5207
2018-01-19,-0.8354,-0.7203,-0.7367,-0.0685,-0.5902,-0.5902,-0.5624
2018-01-22,-0.7332,-0.5712,-0.6683,-0.1694,-0.5355,-0.5355,-0.5663
2018-01-23,-0.7485,-0.5841,-0.6123,-0.2139,-0.5397,-0.5397,-0.5613
2018-01-24,-0.658,-0.3917,-0.4406,-0.0647,-0.3888,-0.3888,-0.5275
2018-01-25,-0.5965,-0.3578,-0.4508,-0.0008,-0.3515,-0.3515,-0.4811
2018-01-26,-0.7148,-0.3696,-0.4581,0.0139,-0.3821,-0.3821,-0.4395
2018-01-29,-0.761,-0.3836,-0.5309,-0.323,-0.4996,-0.4996,-0.4323
2018-01-30,-0.5482,-0.0792,-0.3512,-0.3421,-0.3302,-0.3302,-0.3904
2018-01-31,-0.5932,-0.4231,-0.5131,-0.5642,-0.5234,-0.5234,-0.4174
2018-02-01,-0.7194,-0.4725,-0.5248,-0.5452,-0.5654,-0.5654,-0.4602
2018-02-02,-0.6568,-0.4634,-0.536,-0.6339,-0.5725,-0.5725,-0.4982
2018-02-05,-0.7501,-0.5267,-0.5646,-0.6756,-0.6293,-0.6293,-0.5242
2018-02-06,-0.8254,-0.3211,-0.4559,-0.7543,-0.5892,-0.5892,-0.576
2018-02-07,-0.7213,-0.0239,-0.4128,-0.619,-0.4443,-0.4443,-0.5601
2018-02-08,-0.5009,-0.0598,-0.3763,-0.5264,-0.3658,-0.3658,-0.5202
2018-02-09,-0.3862,0.5973,0.0907,-0.3131,-0.0028,-0.0028,-0.4063
2018-02-12,0.0827,0.8178,0.3117,0.0031,0.3038,0.3038,-0.2197
2018-02-13,0.155,0.8499,0.4552,-0.1271,0.3332,0.3332,-0.0352
2018-02-14,0.3227,0.7529,0.426,-0.1938,0.3269,0.3269,0.1191
2018-02-22,0.3771,0.7465,0.5076,-0.1909,0.3601,0.3601,0.2642
2018-02-23,0.3874,0.6805,0.4502,-0.1611,0.3393,0.3393,0.3327
2018-02-26,0.3931,0.7008,0.5779,0.119,0.4477,0.4477,0.3614
2018-02-27,0.6287,0.8215,0.751,0.3762,0.6444,0.6444,0.4237
2018-02-28,0.6803,0.7829,0.6955,0.1809,0.5849,0.5849,0.4753
2018-03-01,0.7692,0.8151,0.803,0.3589,0.6866,0.6866,0.5406
2018-03-02,0.7569,0.8157,0.8326,0.3734,0.6946,0.6946,0.6116
2018-03-05,0.8091,0.835,0.8928,0.7836,0.8301,0.8301,0.6881
2018-03-06,0.7099,0.6945,0.8141,0.7666,0.7463,0.7463,0.7085
2018-03-07,0.6959,0.7558,0.8591,0.8761,0.7967,0.7967,0.7509
2018-03-08,0.7773,0.7051,0.8484,0.8812,0.803,0.803,0.7742
2018-03-09,0.8174,0.7901,0.8678,0.9232,0.8496,0.8496,0.8052
2018-03-12,0.8646,0.8372,0.8766,0.9282,0.8767,0.8767,0.8145
2018-03-13,0.8372,0.7795,0.8202,0.9022,0.8348,0.8348,0.8322
2018-03-14,0.7776,0.6542,0.7289,0.797,0.7394,0.7394,0.8207
2018-03-15,0.6618,0.6062,0.6705,0.6804,0.6547,0.6547,0.791
2018-03-16,0.5836,0.3895,0.5061,0.5839,0.5157,0.5157,0.7243
2018-03-19,0.5161,0.4109,0.5113,0.5713,0.5024,0.5024,0.6494
2018-03-20,0.5205,0.4465,0.5355,0.6233,0.5315,0.5315,0.5887
2018-03-21,0.4781,0.4483,0.5026,0.5683,0.4993,0.4993,0.5407
2018-03-22,0.4974,0.4686,0.5034,0.5454,0.5037,0.5037,0.5105
2018-03-23,0.421,0.5226,0.5232,0.4792,0.4865,0.4865,0.5047
2018-03-26,0.5127,0.4885,0.5455,0.5224,0.5173,0.5173,0.5076
2018-03-27,0.4672,0.434,0.4934,0.5028,0.4743,0.4743,0.4962
2018-03-28,0.3475,0.4065,0.5036,0.6154,0.4683,0.4683,0.49
2018-03-29,0.0821,0.1812,0.3288,0.5072,0.2748,0.2748,0.4442
2018-03-30,0.1807,0.2822,0.3909,0.6292,0.3707,0.3707,0.4211
2018-04-02,0.1206,0.1915,0.2872,0.5869,0.2965,0.2965,0.3769
2018-04-03,0.1032,0.3172,0.3602,0.603,0.3459,0.3459,0.3512
2018-04-04,0.0725,0.1803,0.2848,0.533,0.2677,0.2677,0.3111
2018-04-09,0.031,0.3165,0.3238,0.4759,0.2868,0.2868,0.3135
2018-04-10,-0.1504,-0.0653,0.0704,0.2187,0.0183,0.0183,0.243
2018-04-11,-0.2902,-0.2282,0.0056,0.207,-0.0765,-0.0765,0.1684
2018-04-12,-0.2368,-0.2764,0.0015,0.2374,-0.0686,-0.0686,0.0856
2018-04-13,-0.3097,-0.148,0.1383,0.329,0.0024,0.0024,0.0325
2018-04-16,-0.3294,-0.2137,0.2121,0.443,0.028,0.028,-0.0193
2018-04-17,-0.5097,-0.3671,0.14,0.2986,-0.1096,-0.1096,-0.0448
2018-04-18,-0.6765,-0.5252,0.123,0.2686,-0.2025,-0.2025,-0.0701
2018-04-19,-0.6636,-0.5743,0.0296,0.1828,-0.2564,-0.2564,-0.1076
2018-04-20,-0.6442,-0.5102,0.1604,0.1713,-0.2057,-0.2057,-0.1492
2018-04-23,-0.6949,-0.7111,-0.0407,0.0567,-0.3475,-0.3475,-0.2243
2018-04-24,-0.6004,-0.6806,-0.0583,0.3115,-0.2569,-0.2569,-0.2538
2018-04-25,-0.7295,-0.7077,-0.3404,0.1862,-0.3978,-0.3978,-0.2929
2018-04-26,-0.7724,-0.8052,-0.635,-0.1144,-0.5817,-0.5817,-0.3579
2018-04-27,-0.6781,-0.7774,-0.7549,-0.4142,-0.6562,-0.6562,-0.448
2018-05-02,-0.5016,-0.6717,-0.7383,-0.4462,-0.5895,-0.5895,-0.4964
2018-05-03,-0.5705,-0.6836,-0.8287,-0.7146,-0.6993,-0.6993,-0.5849
2018-05-04,-0.543,-0.7149,-0.8373,-0.8719,-0.7418,-0.7418,-0.6537
2018-05-07,-0.4416,-0.665,-0.7769,-0.8414,-0.6812,-0.6812,-0.6736
2018-05-08,-0.4055,-0.6104,-0.7444,-0.8232,-0.6459,-0.6459,-0.6715
2018-05-09,-0.4182,-0.6467,-0.7414,-0.7978,-0.651,-0.651,-0.6839
