,growth,value
2022-11-10,0.0631759171672506,0.006760164282286363
2022-11-11,0.06392213311913558,0.006581344256669905
2022-11-14,0.0009187371817788404,-0.018323145625251662
2022-11-15,0.008811781234019473,0.018922029483820078
2022-11-16,-0.0005459257488572687,0.017920992981018378
2022-11-17,0.0,-6.550923446761396e-05
2022-11-18,0.008375433847473305,-0.020185069331891514
2022-11-21,0.10016184165518774,0.013855865854603988
2022-11-22,-0.08664825507883309,0.019260631801624684
2022-11-23,-0.07241637275983187,-0.022134951982505587
2022-11-24,-0.002220366965737684,0.0374764991894117
2022-11-25,-0.07635212271733913,0.025439010755857153
2022-11-28,-0.03517903138226484,0.008956753405907979
2022-11-29,0.029046219552197633,-0.013639834074493932
2022-11-30,0.06854465198972981,-0.0017154361746834646
2022-12-01,-0.00871467050639053,0.0014531568704214141
2022-12-02,-0.02018897925871723,0.0213606905269446
2022-12-05,-0.009716770976981006,0.014607368709195899
2022-12-06,0.06106631333831024,0.005932875629212249
2022-12-07,0.035342990460135414,0.04879223478367459
2022-12-08,-0.06742888928325459,-0.0023529132535155006
2022-12-09,-0.07100438662104708,-0.02430236319334107
2022-12-12,0.03357013808300355,-0.021545174659097895
2022-12-13,0.001260494883720801,0.0018279878296738356
2022-12-14,-0.002374394898403056,-0.0023854101031245602
2022-12-15,-0.0007328498058506684,-0.0003156814015484267
2022-12-16,-0.017926981413441772,-0.020021042721047867
2022-12-19,-0.021472382878389255,-0.023091670671317423
2022-12-20,-0.0027667444542923266,0.0007180304579863264
2022-12-21,-0.0025951816916508254,-0.004417491727946387
2022-12-22,-0.009203741541147626,-0.019156999237680956
2022-12-23,0.003274495847889531,-0.006232117923326158
2022-12-26,0.016642357889235848,0.0220271893461596
2022-12-27,-0.0002031966913898524,0.010530774866869227
2022-12-28,-0.007270246404193019,-0.011541452400225635
2022-12-29,-0.0049129561873519955,0.005452619520382123
2022-12-30,0.01137905637319415,0.023094663327775416
2023-01-03,0.02559780770661082,0.019225443854359835
2023-01-04,0.013433305898936067,0.009188640932942204
2023-01-05,-0.006652371221525919,-0.00037399923070881373
2023-01-06,-0.009602349011273072,-0.004887755553824519
2023-01-09,0.0053467082850481166,0.008243776539780206
2023-01-10,-0.004552052913570277,-0.0023315554007043797
2023-01-11,-0.01205055153654033,-0.010370203224807008
2023-01-12,0.0009377648913198477,-0.0005148817430549581
2023-01-13,-0.0025042013146027173,-0.0018361732243739764
2023-01-16,-0.0006312005510592897,0.0004251066349054643
2023-01-17,-0.005999370291460732,0.0023079900982413792
2023-01-18,0.011669437139314447,0.001330729931400908
2023-01-19,0.0014139225981426133,-0.003926891821696219
2023-01-20,0.01448317461641766,0.010566187364143324
2023-01-30,0.030025568962387762,0.0187109187450443
2023-01-31,0.013705720150145253,0.012635598863578217
2023-02-01,0.018520625915754377,0.02331192525283647
2023-02-02,0.0037407745011157957,-0.0009280301084089815
2023-02-03,-0.002999661078709698,-0.0012199527521349334
2023-02-06,-0.0026344869862770254,-0.002535845343285561
2023-02-07,0.0058266611098634945,0.010360107901175562
2023-02-08,-0.0032181369598202466,-0.00924887483257136
2023-02-09,0.006097091629970831,0.015355011571986448
2023-02-10,0.0015672498933502106,-0.002580409915519836
2023-02-13,0.015105341611916987,0.011067113405328786
2023-02-14,-0.005134513209252065,-0.006660073948589675
2023-02-15,0.004776453829370972,0.0023431610361572363
2023-02-16,-0.03261187401266888,-0.032677167709313074
2023-02-17,0.003281885392729899,-0.002726162746705659
2023-02-20,0.018731232710149953,0.011762729125373267
2023-02-21,0.004476615965344452,-0.002235046765422499
2023-02-22,0.002801210102238469,-0.0005039024604081159
2023-02-23,-0.006260536286290162,-0.0006024380383869086
2023-02-24,0.001974782784010067,-0.005125228657720321
2023-02-27,-0.015595700749365301,-0.008503352271690726
2023-02-28,0.009463413582100339,0.008647272084291346
2023-03-01,0.010564023317272945,0.007713880396148109
2023-03-02,0.004060077870314713,-0.007267924775026603
2023-03-03,-0.004015389501735894,-0.003949864859487455
2023-03-06,-0.0037155774109664144,0.006115385601143119
2023-03-07,-0.013777585512429495,-0.022251639340929802
2023-03-08,0.011545504470781353,0.013462370286147664
2023-03-09,-0.008629175721847552,0.002665633874611697
2023-03-10,-0.013248207879942249,-0.019969620940616575
2023-03-13,-0.004189389594772084,-0.004394715362356436
2023-03-14,-0.019762899304404512,-0.01963403292587726
2023-03-15,0.007699535656628255,0.011540356543449893
2023-03-16,-0.012344703801552224,-0.007580668048572159
2023-03-17,0.004794218320037136,0.014104353537529386
2023-03-20,-0.007358572888643551,-0.0007844741981586492
2023-03-21,0.016336138474849562,0.0353672464686905
2023-03-22,0.010398656719946518,0.004840104279530829
2023-03-23,-0.0036140363142954856,0.0006837239036243896
2023-03-24,0.0020258138209625783,0.0061392913637063175
2023-03-27,-0.006980577622917708,-0.006346469728143726
2023-03-28,-0.016080483733884765,-0.01727189422404191
2023-03-29,-0.010843360685092488,-0.013119413634089435
2023-03-30,-0.012102749050338278,-0.006767689765341749
2023-03-31,0.013882943640509696,0.018440157226048498
2023-04-03,0.008238740607209107,0.005627989352214068
2023-04-04,-0.017339669638367593,-0.01951301942284433
2023-04-06,-0.006041857223638269,-0.013138265300828393
2023-04-07,0.009233780522461595,0.009107856026708574
2023-04-10,-0.022116044584882356,-0.018263932524693872
2023-04-11,-0.00017355502718669621,8.350049473150413e-05
2023-04-12,0.011278457168140568,0.011997237658949684
2023-04-13,-0.003274655772948855,0.0027293058988593234
2023-04-14,0.004893454426880334,-0.007746671274259744
2023-04-17,-0.0038573265518337466,-0.007336199427963875
2023-04-18,-0.0005193401792278186,-0.005122919585346114
2023-04-19,-0.004473688677523662,-0.005390912388174187
2023-04-20,-0.005243120610917692,-0.011494367068816683
2023-04-21,-0.02885821424398213,-0.027570069413574864
2023-04-24,0.0007216362365886602,0.0004346868043406893
2023-04-25,-0.026310942803003085,-0.02111120510982099
2023-04-26,0.01624970573426596,0.015628131633589955
2023-04-27,-0.013066956251199,-0.002533344716087802
2023-04-28,0.029407924211534216,0.02566162449574805
2023-05-04,0.01687630397309498,0.016487490736658936
2023-05-05,-0.010320008692737009,-0.005976893908928818
2023-05-08,0.0005768957874554154,0.0021423437560814658
2023-05-09,-0.01906398951571987,-0.014443154982281577
2023-05-10,0.001734627396575178,0.012636147308454158
2023-05-11,0.013642492748063418,0.01730062629681366
2023-05-12,-0.00948126401972884,-0.005811693946717559
2023-05-15,0.00435802435865473,0.011881874121011882
2023-05-16,-0.011179409929430369,-0.00011000026974197285
2023-05-17,0.023900039243568427,0.019187483085005116
2023-05-18,0.01476305775363323,0.007344924794424554
2023-05-19,0.004817520335769596,0.0009851235300817958
2023-05-22,0.009634121089316643,-0.0027309179445933396
2023-05-23,-0.004624434362695135,0.010671769114512649
2023-05-24,0.005718161193678236,0.013204579892166656
2023-05-25,-0.0025082885406509854,-0.0008019363880706111
2023-05-26,-0.006688033655032892,-0.010151420306002131
2023-05-29,-0.007539826504045098,-0.01231174053521677
2023-05-30,0.0031542559139031224,0.002578675498341956
2023-05-31,-0.008566045978254921,-0.0008029374438793792
2023-06-01,0.008276969024110141,-0.00027383233288216617
2023-06-02,0.008366803835407987,0.017373294125909468
2023-06-05,0.015649966954877685,0.0068792778035058535
2023-06-06,-0.01557908655115013,-0.017312192200765252
2023-06-07,0.0210033956417849,0.011831205707867871
2023-06-08,-0.008175964675802056,-0.012452560815391664
2023-06-09,-0.0025139776472780178,0.0029704501670982522
2023-06-12,0.01416128520959726,0.012922588592201039
2023-06-13,0.00340849319178623,0.004309842990071598
2023-06-14,0.0020081303778715968,-0.000652627916029798
2023-06-15,0.0005152536031365662,0.0018658443349905652
2023-06-16,0.004538742235105729,0.005511887292002588
2023-06-19,0.006509972426782887,-0.0004763653307508196
2023-06-20,-0.007533071179533488,0.0011330068845979916
2023-06-21,-0.013826820853702229,-0.010010922257133936
2023-06-26,-0.018157829518608982,-0.013182141707417829
2023-06-27,0.027033937754788087,0.027087510002946135
2023-06-28,1.7848808459564024e-05,0.006521011399915752
2023-06-29,0.020975733328899973,0.018662433305142705
2023-06-30,0.019269206261552378,0.013317734329186362
2023-07-03,0.001870336862140592,-0.006885856180544145
2023-07-04,0.010054353409496657,0.007013288179772457
2023-07-05,-0.005617638932164002,-0.009977276785819549
2023-07-06,0.003717355070761685,0.008830315154714306
2023-07-07,-0.005875018501935224,-0.002588463181834705
2023-07-10,-0.0011494468842114006,-0.008759694415734973
2023-07-11,0.013148919949093582,0.0076010258807153366
2023-07-12,-0.015848628108009077,-0.006310419729100138
2023-07-13,0.011041576077615281,0.007886902152445422
2023-07-14,0.008555345221012183,-0.002030257264539739
2023-07-17,-0.003393631807933639,-0.003503518914078713
2023-07-18,0.0027372874886159855,0.0008698473669097801
2023-07-19,0.005832593067257119,0.001586516677485112
2023-07-20,-0.00605560816050926,-0.009847196549000205
2023-07-21,-0.01259884038996972,-0.013772609664378923
2023-07-24,0.008901064559018863,0.0030654339981415492
2023-07-25,0.018203386178987743,0.014324039998156497
2023-07-26,-0.0046292348207200695,-0.0025031300154298875
2023-07-27,-0.011270918732519512,-0.004787848912862688
2023-07-28,0.001850456882187482,0.0018516862702184138
2023-07-31,0.007246846793529869,0.007365252141606675
2023-08-01,-0.004141539271045127,-0.004647665377041355
2023-08-02,0.004278571050156566,-0.0004186107947290113
2023-08-03,-0.00349759239577234,-0.007919628036443018
2023-08-04,0.005421290063007408,0.00011583558444107983
2023-08-07,0.004021079836763754,-0.00345946188825306
2023-08-08,0.00024541107994220093,-0.0017401854281250022
2023-08-09,-0.014132352798907451,-0.010071013851370441
2023-08-10,0.0014277001433982942,0.008582157895760414
2023-08-11,-0.016406018464283266,-0.00576415252278029
2023-08-14,0.008088211961411707,0.002745591203820542
2023-08-15,0.0003703103708224303,-0.002978920578192912
2023-08-16,-0.003808981438073579,-0.011985288343934471
2023-08-17,0.018814638723170365,0.021076930905073343
2023-08-18,-0.015599148041289852,-0.005904183360065456
2023-08-21,0.0036029862184934337,0.0003189232134912202
2023-08-22,0.0006445957582246204,-0.0030047877963940576
2023-08-23,-0.013088124977828847,-0.007582367166706812
2023-08-24,-0.003359655995011301,-0.019562860900896418
2023-08-25,-0.024151336398319078,-0.023389059440637062
2023-08-28,0.006166304122360092,0.009326836103061136
2023-08-29,0.05320086247241372,0.05306586143006521
2023-08-30,0.008203801133111806,0.011001858390982205
2023-08-31,-0.003545544696987676,-0.0012013089572502009
2023-09-01,0.00042437622508778653,0.004182242672728845
2023-09-04,0.012000737570059055,0.011321471111201045
2023-09-05,-0.014503697697405536,-0.0015260193063289093
2023-09-06,0.0010934589229998108,0.003226006626407334
2023-09-07,-0.018357626607596902,-0.019748062412472293
2023-09-08,0.0027944068884824926,0.0014445426383958217
2023-09-11,0.003997694923314862,0.005197967875614635
2023-09-12,-0.005773493292225957,-0.002157445597531521
2023-09-13,-0.011356082428968227,-0.006469077470530065
2023-09-14,-0.013248109312032004,-0.010957467549414516
2023-09-15,0.0018019659007431415,0.002027718193647418
2023-09-18,0.01676955742474834,0.01537502302715181
2023-09-19,-0.016269004820300026,-0.01983711287753047
2023-09-20,-0.007171857911995396,-0.007764870622787669
2023-09-21,-0.00984529449591379,-0.009209578911317077
2023-09-22,0.021095827147246036,0.0214853315207075
2023-09-25,-0.0042129974372151465,0.0045754713489975785
2023-09-26,-4.963463086364099e-05,0.0014604255872221249
2023-09-27,0.0029575596793610798,-0.0027761419069585297
2023-09-28,0.014648474261771051,0.006445242606183767
2023-10-09,-0.013109807512054598,-0.0065154273282774875
2023-10-10,0.0013470870074158835,-0.006083562387500646
2023-10-11,0.0024711297265694676,0.0017740410330658988
2023-10-12,-5.276093460081611e-05,-0.0015949133380077569
2023-10-13,-0.0026309560144612697,-0.010346868873337274
2023-10-16,-0.001042175349037398,0.000727462507315808
2023-10-17,-0.006766396891169883,-0.0034037716760875365
2023-10-18,-0.015992937558936937,-0.020533646897039542
2023-10-19,-0.009723732873784233,-0.005832876149225919
2023-10-20,-0.01006832636200866,-0.009229392180708847
2023-10-23,-0.02279479540667354,-0.022645608597354972
2023-10-24,0.03409924677479369,0.040082269305718204
2023-10-25,0.01716116834835289,0.02024478040769778
2023-10-26,0.0018952837258075787,-0.002132327701485263
2023-10-27,0.003282101803887861,0.010944544149960397
2023-10-30,0.019080933715526,0.005279225750739292
2023-10-31,-0.0025918026993076997,-0.004955229496055943
2023-11-01,0.007926223589091373,0.012514594487627023
2023-11-02,-0.004261541595235627,-0.011553652403195065
2023-11-03,0.010211113837348724,0.016238886388360307
2023-11-06,0.016702010570808945,0.011632226447979932
2023-11-07,0.010735197489951187,0.006957430729523759
2023-11-08,0.0048140755123751685,0.0011056398964792477
2023-11-09,-0.012072753426717469,-0.005866626457541699
2023-11-10,-0.0003580602032915179,0.0007922659915061893
2023-11-13,0.012408457602679933,0.01450871150141184
2023-11-14,0.006050067848709204,-0.0026346961774188246
2023-11-15,0.005462907596646276,0.006115702816969072
2023-11-16,-0.0006642165397253839,-0.004500017102712817
2023-11-17,0.013395321030381225,0.008558996714002396
2023-11-20,0.01624096008240832,0.014580822380932345
2023-11-21,-0.00978218241037619,-0.006817726480679214
2023-11-22,-0.006166719330231397,-0.010847592430507496
2023-11-23,0.007809165017781068,0.011261414404750467
2023-11-24,-0.018337271763805483,-0.013991835457790928
2023-11-27,-0.0014700384442598148,0.005216790824446062
2023-11-28,0.009904617465571041,0.011415165143666845
2023-11-29,-0.0009680597005424162,-0.0029422128005952607
2023-11-30,-0.0024106735004920414,-0.004621780045479356
2023-12-01,0.0066244796695424735,0.004100969695297389
2023-12-04,0.005092781240596774,0.003672647355573607
2023-12-05,-0.014508648379167894,-0.01639383358089482
2023-12-06,0.004844653271370797,0.002838539431594001
2023-12-07,-0.004175017337491819,-0.006882841577562653
2023-12-08,-0.015395049647543292,-0.017842934843608476
2023-12-11,0.020118352439665935,0.012989046615288517
2023-12-12,0.013405856471459563,0.009280988159304851
2023-12-13,-0.003976336386345283,-0.003516407167595234
2023-12-14,0.0018277329457843006,-0.001762785896443409
2023-12-15,0.00033606469797449104,-0.0014072779920764915
2023-12-18,-0.006895653179358838,-0.011587955731709296
2023-12-19,0.005991009979911784,0.006715968038649843
2023-12-20,-0.006510467731616724,-0.0013533092044301404
2023-12-21,0.006759923248673564,0.0049359567700019
2023-12-22,-0.02807523110259262,-0.0224028851189264
2023-12-25,-0.008295468184212524,-0.011733469677048467
2023-12-26,-0.014113811147455286,-0.015758468291042226
2023-12-27,0.008654234721543851,0.00863493783631439
2023-12-28,0.010866720876119989,0.014885540174224278
2023-12-29,0.02069671345803964,0.017455357765161852
2024-01-02,0.015215022136646321,0.010112624119394878
2024-01-03,-0.0037188257629991823,-0.005771606713750256
2024-01-04,0.002964230482239849,0.002575874746369011
2024-01-05,-0.01732482901516367,-0.015075653960909721
2024-01-08,-0.01333858744148747,-0.013481246474576833
2024-01-09,0.014905848124310794,0.014923117212569625
2024-01-10,-0.012173818739325732,-0.012757721166586727
2024-01-11,0.01834814929333346,0.01581815640795444
2024-01-12,-0.00923065975839698,-0.01133895435750858
2024-01-15,0.0067123564128390165,-0.002131426878051634
2024-01-16,0.0007673718768665129,-0.007885934879139935
2024-01-17,-0.017348297776716374,-0.022838184863052093
2024-01-18,-0.013489518622334919,-0.01470615541605091
2024-01-19,-0.013435272215085354,-0.016584469822114978
2024-01-22,-0.054704790654108965,-0.06534250003395109
2024-01-23,-0.01332210653425648,-0.018441781415638573
2024-01-24,0.019730988549972316,0.01941222678734646
2024-01-25,0.04103342158406512,0.04672708765873498
2024-01-26,0.003946839158136497,0.0019219775729638626
2024-01-29,-0.04012673628457292,-0.03942540130179598
2024-01-30,-0.03739427282148786,-0.04185118993810974
2024-01-31,-0.062196143137220036,-0.06623334393761501
2024-02-01,-0.02455807343691828,-0.02059269378459923
2024-02-02,-0.0496620073552013,-0.05431666544451967
2024-02-05,-0.10651247316856866,-0.12476089292757098
2024-02-06,-0.04295086097672721,-0.028087969390342638
2024-02-07,-0.0803152833011359,-0.07589526388712232
2024-02-08,0.06180002603610105,0.09119127537543623
2024-02-19,0.06429526941386067,0.05872168042054772
2024-02-20,0.02925027224306511,0.022172724461565457
2024-02-21,0.04052389692537028,0.0305660045660606
2024-02-22,0.03932569109106835,0.03995500749384584
2024-02-23,0.041574340620311005,0.04418419650097334
2024-02-26,0.025922638615091767,0.03174739006427241
2024-02-27,0.028581483804697487,0.03546011088665682
2024-02-28,-0.08646577780756785,-0.10187444134573563
2024-02-29,0.037719343281833795,0.045463763832221456
2024-03-01,0.010322505640759252,0.01834465289228961
2024-03-04,0.00031160841651229937,-0.0015098992930916465
2024-03-05,-0.022332102909394077,-0.02070295876608821
2024-03-06,0.02425334082218312,0.0210406195498227
2024-03-07,0.009289440958560432,-0.005572455543111875
2024-03-08,0.004093088612866229,0.011779457435240125
2024-03-11,0.015486661436045032,0.018213086534488592
2024-03-12,0.022040265235080694,0.021531354659648276
2024-03-13,-0.0002990221575538142,0.003913429171979962
2024-03-14,-0.004483448072464929,-0.003577308963183509
2024-03-15,0.01667014170367771,0.018085215700000018
2024-03-18,0.020225934972188806,0.030092823838969156
2024-03-19,0.007171991536753761,0.0009784205769313148
2024-03-20,0.014786215828081617,0.020848637756190485
2024-03-21,0.007128783369442698,0.0022911078823840544
2024-03-22,-0.016396128151806046,-0.018149649033482082
2024-03-25,-0.02517507362180058,-0.026020712604175406
2024-03-26,-0.00023046542901950206,0.005141813375954134
2024-03-27,-0.036372557301911745,-0.03854430066509934
2024-03-28,0.028078528013112777,0.030884817394181488
2024-03-29,0.016435813564093384,0.017887897765926048
2024-04-01,0.023337680161565177,0.027475274690498333
2024-04-02,-0.001141973197888908,0.001814048642081783
2024-04-03,-0.017105017862080987,-0.01300921141305996
2024-04-08,-0.02792426690064414,-0.04008672319729664
2024-04-09,0.010434896135356189,0.010687803945047777
2024-04-10,-0.02324281051109466,-0.027581402397040582
2024-04-11,-0.003680108663803932,0.007407420804428052
2024-04-12,-2.9524512109295254e-05,-0.010795100602221016
2024-04-15,-0.08150695401896273,-0.07503365503277078
2024-04-16,-0.10123062736049802,-0.09631743843242443
2024-04-17,0.07121958506528396,0.092886154256965
2024-04-18,-0.005475341167259929,-0.00525733092658947
2024-04-19,-0.006909960300897688,-0.0027900343832167216
2024-04-22,-0.016687185236069147,-0.012067264391182945
2024-04-23,0.019232916585024518,0.029234727844612646
2024-04-24,0.029517602840663053,0.028498187362028197
2024-04-25,0.006652878024519889,0.007042985425955638
2024-04-26,0.01207348659972882,0.004827153582642658
2024-04-29,0.034929834375006005,0.0352286804480932
2024-04-30,-0.011282849047365729,-0.00776159301407769
2024-05-06,0.024297427564382,0.03258758123611245
2024-05-07,0.01158698006897265,0.010420074222942787
2024-05-08,-0.011968832875501247,-0.014470014094652003
2024-05-09,0.006265038367855096,0.00873042440905187
2024-05-10,-0.007213792147569798,-0.017761034917106452
2024-05-13,-0.02595638056814841,-0.02395455070956262
2024-05-14,0.016523617255963515,0.016010613670847766
2024-05-15,-0.002369149564709653,-0.004291092696757223
2024-05-16,0.02250729788280462,0.019095091245412515
2024-05-17,0.008977604703390547,0.018619502794345308
2024-05-20,0.0022659141001514756,-0.007396083722789445
2024-05-21,-0.009057537182609248,-0.007515300766430353
2024-05-22,0.0028352925367389446,0.010584632163925549
2024-05-23,-0.028429794821006736,-0.02227734488644653
2024-05-24,-0.0025316170300120904,-0.009935673919012821
2024-05-27,0.009387185462599694,0.010133494392578888
2024-05-28,-0.01641669363126969,-0.015551681130831661
2024-05-29,0.001946542602383498,0.005923683820653359
2024-05-30,-0.025427677615058233,-0.009699309639328173
2024-05-31,0.004577339509701889,0.011166727781500605
2024-06-03,-0.033672707706453385,-0.019689005259914932
2024-06-04,-0.023682469417231775,-0.025486211011667096
2024-06-05,-0.025464940544365915,-0.029512115620557795
2024-06-06,-0.06363015280578133,-0.05405900722125304
2024-06-07,0.0389962091613086,0.04437757104134916
2024-06-11,0.005157663780530501,0.007025047831907582
2024-06-12,0.028479738367767557,0.027912728677028174
2024-06-13,-0.010239098873150936,-0.0005298647792775688
2024-06-14,0.010037531327023702,0.0013799656024801783
2024-06-17,-0.005777064128469093,-0.008279757198012229
2024-06-18,0.02744797688629303,0.023540145392631502
2024-06-19,0.0019565687610795307,0.005748672306274486
2024-06-20,-0.026814056208249778,-0.02626956771857528
2024-06-21,-0.0034118457214755695,-0.004824534407184283
2024-06-24,-0.03454733007449874,-0.04289083766348368
2024-06-25,0.009013630839047031,0.012366751494272576
2024-06-26,0.03170387197304232,0.03564826204880922
2024-06-27,-0.013512106237237519,-0.007942189193756227
2024-06-28,-0.0009084920131241788,0.008244542641895627
2024-07-01,0.0025677327351634723,0.00893198820759468
2024-07-02,0.013018056720364749,0.0020238955110703305
2024-07-03,-0.007390997424845477,-0.015976800440562457
2024-07-04,-0.03501695150155331,-0.03310857006900612
2024-07-05,0.015422891735176877,0.007745959899461886
2024-07-08,-0.030644318740126027,-0.031180826036146643
2024-07-09,0.014749645571705843,0.022607885941270726
2024-07-10,-0.010442515153247048,-0.010230028075697253
2024-07-11,0.03723798686147776,0.03740896355008873
2024-07-12,0.00046195750756161566,-0.0017125370644240586
2024-07-15,-0.015064120679757442,-0.021235677122691893
2024-07-16,0.0015502992978579048,0.0032041361393469153
2024-07-17,-0.008341397881765994,-0.010295224200279052
2024-07-18,-0.0028912375323434424,-0.005953659265226117
2024-07-19,0.005256503251627237,0.01140119853712829
2024-07-22,0.01842903626498138,0.012740366361886763
2024-07-23,-0.008378453937452185,-0.009736113646359032
2024-07-24,-0.015084620846952503,-0.015168261690023907
2024-07-25,0.004604840597202462,0.00877105962403605
2024-07-26,0.019578853216828288,0.016760138088363158
2024-07-29,0.01206278076138849,0.009936368036024676
2024-07-30,0.012340819612768169,0.00580825415595626
2024-07-31,0.029444020049571758,0.023181956728530472
2024-08-01,0.005656307399800859,0.007968113904074904
2024-08-02,-0.017519106640859768,-0.018824619455209083
2024-08-05,-0.023844983491706967,-0.029807445293232482
2024-08-06,0.0244815496483166,0.022939554616948087
2024-08-07,-0.0024807933587462777,-0.00291821026713101
2024-08-08,0.0017769786531788298,-0.006371268349547171
2024-08-09,-0.009405523411625533,-0.002524867171112346
2024-08-12,-0.014137093307486873,-0.005806024902942038
2024-08-13,0.015458837359509698,0.01290358946624791
2024-08-14,0.0033048808095849334,0.0034942061757459613
2024-08-15,0.013926182569173285,0.00539194568715458
